index,iso3,year,median,emissions,income_group
0,AFG,1990,45.497723427573,21.292934564104165,Low income
1,AFG,1995,55.616556921122,26.02854863908509,Low income
2,AFG,2000,59.0231636740856,27.622840599472063,Low income
3,AFG,2005,48.232303523579,22.57271804903497,Low income
4,AFG,2010,47.8647828226919,22.40071836101981,Low income
5,AFG,2015,39.4966011115149,18.484409320188973,Low income
6,AFG,2018,41.8235555047176,19.57342397620784,Low income
7,ARE,1990,19.3328508197742,9.047774183654326,High income
8,ARE,1995,23.2021145730294,10.85858962017776,High income
9,ARE,2000,17.4606511108341,8.171584719870358,High income
10,ARE,2005,31.8887912374132,14.923954299109376,High income
11,ARE,2010,56.9792554658513,26.666291558018408,High income
12,ARE,2015,58.314273816079,27.291080145924973,High income
13,ARE,2018,53.9142724327323,25.231879498518712,High income
14,BHR,1990,21.8325056389068,10.21761263900838,High income
15,BHR,1995,25.0734988630323,11.734397467899116,High income
16,BHR,2000,25.0315122565635,11.714747736071716,High income
17,BHR,2005,31.3038558776413,14.650204550736127,High income
18,BHR,2010,30.9798280850516,14.49855954380415,High income
19,BHR,2015,29.9311536471937,14.007779906886652,High income
20,BHR,2018,29.9260006926377,14.005368324154444,High income
21,DJI,1990,56.5594978448751,26.469844991401544,Middle income
22,DJI,1995,57.8690217321808,27.08270217066061,Middle income
23,DJI,2000,51.1759127070194,23.95032714688508,Middle income
24,DJI,2005,39.5659972857119,18.51688672971317,Middle income
25,DJI,2010,71.2985811998246,33.36773600151791,Middle income
26,DJI,2015,29.7220513378607,13.909920026118808,Middle income
27,DJI,2018,24.3147324873667,11.379294804087616,Middle income
28,EGY,1990,18.6179692102235,8.713209590384597,Middle income
29,EGY,1995,23.9079282091783,11.188910401895445,Middle income
30,EGY,2000,26.8283817074195,12.555682639072328,Middle income
31,EGY,2005,40.151196062878,18.790759757426905,Middle income
32,EGY,2010,35.4993596465076,16.613700314565556,Middle income
33,EGY,2015,25.9475540942235,12.143455316096595,Middle income
34,EGY,2018,26.6969102100475,12.49415397830223,Middle income
35,IRN,1990,8.40343894280971,3.932809425234945,Middle income
