index,iso3,year,median,emissions,income_group
0,AFG,1990,155.181933529331,79.15675247397644,Low income
1,AFG,1995,111.156081017309,56.69960536611915,Low income
2,AFG,2000,120.74646811258,61.591565919545936,Low income
3,AFG,2005,155.515886800079,79.32709869785229,Low income
4,AFG,2010,148.746025596569,75.87386019655389,Low income
5,AFG,2015,109.001617307136,55.600634972197,Low income
6,AFG,2018,98.1059454067389,50.04286169252344,Low income
7,ARE,1990,139.836730516603,71.32931786921402,High income
8,ARE,1995,149.212883230513,76.11199960705237,High income
9,ARE,2000,154.019941759752,78.56403209223188,High income
10,ARE,2005,146.321022627377,74.63689043199874,High income
11,ARE,2010,134.004637470546,68.3544255273508,High income
12,ARE,2015,129.096112866362,65.85063621200258,High income
13,ARE,2018,129.041928802971,65.82299746310747,High income
14,BHR,1990,171.64631930017,87.55507101182373,High income
15,BHR,1995,179.441068884931,91.53109482751448,High income
16,BHR,2000,179.76783700734,91.69777597907404,High income
17,BHR,2005,183.216943070715,93.457130490941,High income
18,BHR,2010,189.240753566898,96.529815986939,High income
19,BHR,2015,189.244328625804,96.53163958873635,High income
20,BHR,2018,189.802911706529,96.81656723238336,High income
21,DJI,1990,103.612827632611,52.85186724711854,Middle income
22,DJI,1995,73.9971504856302,37.74520649121511,Middle income
23,DJI,2000,61.0893197369258,31.16105110460848,Middle income
24,DJI,2005,132.14458580598,67.40563177377234,Middle income
25,DJI,2010,129.322192314724,65.96595707781756,Middle income
26,DJI,2015,130.352303299867,66.49140639022916,Middle income
27,DJI,2018,107.833940599156,55.005014760223474,Middle income
28,EGY,1990,148.165987663695,75.57798864737418,Middle income
29,EGY,1995,151.916241299923,77.49095552467773,Middle income
30,EGY,2000,155.452524109195,79.29477802285928,Middle income
31,EGY,2005,159.483373142228,81.35087380611907,Middle income
32,EGY,2010,161.546908476403,82.4034625447284,Middle income
33,EGY,2015,155.139237809885,79.13497381444424,Middle income
34,EGY,2018,155.339029891286,79.23688575724607,Middle income
35,IRN,1990,156.546719950329,79.85291637946331,Middle income
36,IRN,1995,140.975834943481,71.91036364632022,Middle income
37,IRN,2000,172.245718336544,87.86081846628772,Middle income
38,IRN,2005,222.651091662049,113.57209534589455,Middle income
39,IRN,2010,229.097082803563,116.86013096726944,Middle income
40,IRN,2015,239.651829122382,122.24400151703584,Middle income
41,IRN,2018,249.874102264741,127.45828082422172,Middle income
43,IRQ,1995,147.211946563522,75.09134182258693,Middle income
44,IRQ,2000,149.008427189915,76.00770862530374,Middle income
45,IRQ,2005,160.748433944494,81.99616867074694,Middle income
46,IRQ,2010,166.412467077046,84.88533533133038,Middle income
47,IRQ,2015,104.150331525656,53.12604260792187,Middle income
48,IRQ,2018,123.012339431435,62.74736422058067,Middle income
49,JOR,1990,105.056135127948,53.58808396741499,Middle income
50,JOR,1995,109.663111839299,55.93805671810803,Middle income
51,JOR,2000,112.469032935624,57.36932901013245,Middle income
52,JOR,2005,114.034957374304,58.168091407058725,Middle income
