index,iso3,year,median,emissions,income_group
0,AFG,1990,3.00882231888109,41.22086576867093,Low income
1,AFG,1995,2.65535559031042,36.37837158725275,Low income
2,AFG,2000,2.8412377033922,38.92495653647314,Low income
3,AFG,2005,2.88774296743932,39.56207865391868,Low income
4,AFG,2010,3.1073056558074,42.57008748456138,Low income
5,AFG,2015,3.37117548332604,46.185104121566745,Low income
6,AFG,2018,2.2383170469671,30.66494354344927,Low income
7,ARE,1990,63.3602559934764,868.0355071106267,High income
8,ARE,1995,70.5804162610648,966.9517027765878,High income
9,ARE,2000,62.9435130332412,862.3261285554046,High income
10,ARE,2005,60.8664468912754,833.8703224104729,High income
11,ARE,2010,37.7069317145564,516.5849644894226,High income
12,ARE,2015,36.5636132133947,500.9215010235074,High income
13,ARE,2018,38.3695652310023,525.6630436647314,High income
14,BHR,1990,19.4396050794719,266.322589588765,High income
15,BHR,1995,20.8713863948316,285.9379936091929,High income
16,BHR,2000,22.0595975459407,302.2164863793876,High income
17,BHR,2005,22.5502577137752,308.9385306787202,High income
18,BHR,2010,25.522698783989,349.66097334064926,High income
19,BHR,2015,25.9231366869597,355.1469726113479,High income
20,BHR,2018,25.7237187253051,352.41494653667985,High income
21,DJI,1990,8.5758468313508,117.48910158950596,Middle income
22,DJI,1995,30.0341102968879,411.4673110673642,Middle income
23,DJI,2000,44.7491967992176,613.0639961492811,Middle income
24,DJI,2005,61.2744553438946,839.460038211356,Middle income
25,DJI,2010,14.645543734152,200.6439491578824,Middle income
26,DJI,2015,20.1328510411212,275.82005926336046,Middle income
27,DJI,2018,22.5314826312815,308.6813120485565,Middle income
28,EGY,1990,4.67725910225063,64.07844970083362,Middle income
29,EGY,1995,5.42622195607057,74.33924079816681,Middle income
30,EGY,2000,6.69607977479077,91.73629291463357,Middle income
31,EGY,2005,4.81959409772244,66.02843913879744,Middle income
32,EGY,2010,7.49025289905785,102.61646471709254,Middle income
33,EGY,2015,8.2324047729223,112.78394538903552,Middle income
34,EGY,2018,7.35813860863613,100.806498938315,Middle income
35,IRN,1990,4.78678377294537,65.57893768935156,Middle income
36,IRN,1995,6.35302230811933,87.03640562123482,Middle income
37,IRN,2000,7.39278309649871,101.28112842203232,Middle income
38,IRN,2005,6.46240203507946,88.5349078805886,Middle income
39,IRN,2010,6.28216779126006,86.06569874026282,Middle income
40,IRN,2015,8.94936597007288,122.60631378999844,Middle income
41,IRN,2018,6.6094570561696,90.54956166952353,Middle income
43,IRQ,1995,18.1216550071124,248.26667359743985,Middle income
44,IRQ,2000,25.1908358071028,345.1144505573084,Middle income
45,IRQ,2005,23.4864542703083,321.7644235032237,Middle income
46,IRQ,2010,48.2052632913875,660.4121070920088,Middle income
47,IRQ,2015,42.5164508795433,582.4753770497432,Middle income
48,IRQ,2018,38.6433767313511,529.4142612195101,Middle income
49,JOR,1990,14.1323470640628,193.6131547776604,Middle income
50,JOR,1995,15.2003509381817,208.2448078530893,Middle income
51,JOR,2000,23.2315138274109,318.2717394355293,Middle income
52,JOR,2005,23.1038394008639,316.52259979183543,Middle income
53,JOR,2010,25.3013594800726,346.6286248769946,Middle income
54,JOR,2015,34.0485288472909,466.4648452078854,Middle income
55,JOR,2018,40.2485218042379,551.4047487180593,Middle income
56,KWT,1990,5.83797761694766,79.98029335218294,High income
57,KWT,1995,43.2244684092051,592.1752172061099,High income
58,KWT,2000,37.9359236577964,519.7221541118107,High income
59,KWT,2005,59.5378435466972,815.6684565897516,High income
60,KWT,2010,38.3521010251027,525.423784043907,High income
61,KWT,2015,42.2398248425804,578.6856003433514,High income
62,KWT,2018,37.5025895902171,513.7854773859742,High income
63,LBN,1990,7.58911808224005,103.9709177266887,Middle income
64,LBN,1995,8.78165890385379,120.30872698279693,Middle income
65,LBN,2000,15.8692030205489,217.40808138152,Middle income
66,LBN,2005,12.4426094427226,170.46374936529963,Middle income
67,LBN,2010,15.1856539729937,208.04345943001368,Middle income
68,LBN,2015,12.509458239926,171.3795778869862,Middle income
69,LBN,2018,11.2883173982245,154.64994835567563,Middle income
70,LBR,1990,23.3635485947332,320.08061574784483,Low income
71,LBR,1995,45.3928460791611,621.8819912845071,Low income
72,LBR,2000,37.5065519058552,513.8397611102162,Low income
73,LBR,2005,28.0967153983931,384.9250009579855,Low income
74,LBR,2010,32.239722092574,441.6841926682637,Low income
75,LBR,2015,45.9405811684205,629.3859620073608,Low income
76,LBR,2018,45.9296763132635,629.2365654917099,Low income
77,MAR,1990,14.1701689097714,194.13131406386816,Middle income
78,MAR,1995,15.699167679744,215.0785972124928,Middle income
79,MAR,2000,17.2353674455437,236.1245340039487,Middle income
80,MAR,2005,16.3605106585649,224.13899602233911,Middle income
81,MAR,2010,21.1219277222176,289.37040979438115,Middle income
82,MAR,2015,24.6761451356995,338.06318835908314,Middle income
83,MAR,2018,26.1937568626057,358.8544690176981,Middle income
84,OMN,1990,14.6116710254573,200.179893048765,High income
85,OMN,1995,30.3399548128199,415.6573809356327,High income
86,OMN,2000,17.5617678268874,240.5962192283574,High income
87,OMN,2005,24.9394824992056,341.6709102391167,High income
88,OMN,2010,39.6229809017969,542.8348383546175,High income
89,OMN,2015,34.2214661498527,468.8340862529821,High income
90,OMN,2018,33.1089353906103,453.5924148513611,High income
91,PAK,1990,5.45696755284722,74.76045547400692,Middle income
92,PAK,1995,5.49532090079714,75.28589634092083,Middle income
93,PAK,2000,4.81111794320371,65.91231582189083,Middle income
94,PAK,2005,5.03050989860897,68.91798561094289,Middle income
95,PAK,2010,5.75952334091553,78.90546977054277,Middle income
96,PAK,2015,6.28802825417496,86.14598708219695,Middle income
97,PAK,2018,6.29577553423203,86.25212481897881,Middle income
98,PSE,1990,15.880792458303,217.56685667875112,Middle income
99,PSE,1995,14.4115894543967,197.4387755252348,Middle income
100,PSE,2000,14.1339503464824,193.6351197468089,Middle income
101,PSE,2005,13.9125395815627,190.601792267409,Middle income
102,PSE,2010,21.2373066406017,290.9511009762433,Middle income
103,PSE,2015,21.0032312745255,287.74426846099936,Middle income
104,PSE,2018,20.8206955523773,285.24352906756894,Middle income
105,QAT,1990,20.0542992595242,274.7438998554815,High income
106,QAT,1995,21.8053196904941,298.7328797597692,High income
107,QAT,2000,23.2850782198314,319.0055716116902,High income
108,QAT,2005,24.369202322524,333.8580718185788,High income
109,QAT,2010,27.7373903041028,380.0022471662084,High income
110,QAT,2015,27.8646275604203,381.7453975777581,High income
111,QAT,2018,27.5478340597706,377.40532661885726,High income
112,SAU,1990,53.2926500250315,730.1093053429315,High income
113,SAU,1995,45.4525743599225,622.7002687309383,High income
114,SAU,2000,52.841901654684,723.9340526691708,High income
115,SAU,2005,59.2535897651354,811.774179782355,High income
116,SAU,2010,82.8494195667505,1135.037048064482,High income
117,SAU,2015,75.5143298283064,1034.5463186477978,High income
118,SAU,2018,67.228128787662,921.0253643909696,High income
119,SDN,1990,4.68352460456823,64.16428708258475,Low income
120,SDN,1995,5.24653920739439,71.87758714130314,Low income
121,SDN,2000,4.20452642360704,57.60201200341644,Low income
122,SDN,2005,4.02498604697565,55.14230884356641,Low income
123,SDN,2010,4.06732900102885,55.72240731409524,Low income
124,SDN,2015,8.28460333783211,113.4990657282999,Low income
125,SDN,2018,8.35741188262369,114.49654279194456,Low income
126,SYR,1990,11.2112567378644,153.59421730874226,Low income
127,SYR,1995,11.7283644971682,160.67859361120435,Low income
128,SYR,2000,13.533138017951,185.4039908459287,Low income
129,SYR,2005,14.792769608785,202.66094364035447,Low income
130,SYR,2010,18.2066750656653,249.43144839961465,Low income
131,SYR,2015,17.4442229377349,238.9858542469681,Low income
132,SYR,2018,17.1777509385852,235.3351878586172,Low income
133,TUN,1990,0.770184193166953,10.551523446387256,Middle income
134,TUN,1995,0.766876849108353,10.506212832784437,Middle income
135,TUN,2000,1.04999314599135,14.384906100081496,Middle income
136,TUN,2005,0.939472419559084,12.870772147959451,Middle income
137,TUN,2010,1.03349003805858,14.158813521402548,Middle income
138,TUN,2015,1.04496410607906,14.316008253283124,Middle income
139,TUN,2018,0.920288868022407,12.607957491906976,Middle income
140,YEM,1990,9.51856293525373,130.4043122129761,Low income
141,YEM,1995,8.5344710639817,116.9222535765493,Low income
142,YEM,2000,11.0465574311256,151.3378368064207,Low income
143,YEM,2005,15.7680814015879,216.0227152017542,Low income
144,YEM,2010,19.1428186024646,262.25661485376503,Low income
145,YEM,2015,20.0004094959728,274.0056100948274,Low income
146,YEM,2018,19.7155837558533,270.10349745519017,Low income
147,EMR,1990,11.2112567378644,153.59421730874226,
148,EMR,1995,15.2003509381817,208.2448078530893,
149,EMR,2000,17.2353674455437,236.1245340039487,
150,EMR,2005,16.3605106585649,224.13899602233911,
151,EMR,2010,21.1219277222176,289.37040979438115,
152,EMR,2015,21.0032312745255,287.74426846099936,
153,EMR,2018,22.5314826312815,308.6813120485565,
