index,iso3,year,median,emissions,income_group
0,AFG,1990,7.62418580238745,14.13013227313873,Low income
1,AFG,1995,3.85074902738968,7.136708694932115,Low income
2,AFG,2000,2.47309631451379,4.583463592577843,Low income
3,AFG,2005,2.38363958447724,4.417670751099203,Low income
4,AFG,2010,14.3011175930075,26.50469026864859,Low income
5,AFG,2015,3.0061947946859,5.57147099883522,Low income
6,AFG,2018,30.7276151560511,56.94841099716419,Low income
7,ARE,1990,9.63755165005486,17.861563599596174,High income
8,ARE,1995,10.261192148673,19.01737524490013,High income
9,ARE,2000,4.883388828616,9.05053101773889,High income
10,ARE,2005,14.7676572428284,27.36934219785116,High income
11,ARE,2010,56.1406134532547,104.04708313132052,High income
12,ARE,2015,55.2779828240298,102.44834390725914,High income
13,ARE,2018,32.5174426651629,60.265552014626365,High income
14,BHR,1990,5.4109398700961,10.028257189445204,High income
15,BHR,1995,6.88698588605014,12.763857552193306,High income
16,BHR,2000,9.575148428719492,17.745909837398695,High income
17,BHR,2005,9.95500825918726,18.449915456999523,High income
18,BHR,2010,18.2853103759195,33.88871427900288,High income
19,BHR,2015,22.204156701434,41.15162973946868,High income
20,BHR,2018,22.0402417029423,40.84784115531405,High income
21,DJI,1990,0.0786056912755317,0.1456822858116811,Middle income
22,DJI,1995,0.0803728677249828,0.1489574469407423,Middle income
23,DJI,2000,0.0817753509855382,0.1515567112420275,Middle income
24,DJI,2005,7.25346846979965,13.443070719133784,Middle income
25,DJI,2010,2.56911351739096,4.761415155186188,Middle income
26,DJI,2015,11.6804628810342,21.64775227130712,Middle income
27,DJI,2018,0.082794257226705,0.1534450807459692,Middle income
28,EGY,1990,0.823932264708198,1.5270183841516447,Middle income
29,EGY,1995,1.69694889241603,3.145006290781401,Middle income
30,EGY,2000,3.00060550905449,5.561112208095958,Middle income
31,EGY,2005,1.98878395162086,3.685872961057489,Middle income
32,EGY,2010,2.62545652213394,4.865837336166495,Middle income
33,EGY,2015,2.48595599404811,4.607296822449183,Middle income
34,EGY,2018,2.07920382685416,3.85345082842362,Middle income
35,IRN,1990,3.28470595043666,6.087644079122774,Middle income
36,IRN,1995,4.03905361658065,7.485699239217414,Middle income
37,IRN,2000,4.10581045449968,7.609421689637891,Middle income
38,IRN,2005,4.91479392185565,9.10873501919273,Middle income
39,IRN,2010,6.91498119922818,12.815742105965562,Middle income
40,IRN,2015,6.9265456366775,12.83717482482351,Middle income
41,IRN,2018,7.1167299477546,13.189649114072033,Middle income
43,IRQ,1995,28.5603088209353,52.93167714710402,Middle income
44,IRQ,2000,1.75683007089705,3.2559858752956297,Middle income
