index,iso3,year,median,emissions,income_group
0,AFG,1990,76.6404820144196,29.889787985623645,Low income
1,AFG,1995,60.2144899737573,23.483651089765345,Low income
2,AFG,2000,53.654164641446,20.925124210163943,Low income
3,AFG,2005,49.1649316425562,19.17432334059692,Low income
4,AFG,2010,61.0532772521434,23.81077812833593,Low income
5,AFG,2015,83.0548246473616,32.39138161247102,Low income
6,AFG,2018,65.697036145116,25.62184409659524,Low income
7,ARE,1990,121.692712727952,47.46015796390128,High income
8,ARE,1995,119.495083961136,46.60308274484304,High income
9,ARE,2000,113.384603415552,44.21999533206528,High income
10,ARE,2005,83.9315210138782,32.7332931954125,High income
11,ARE,2010,89.7014836697828,34.98357863121529,High income
12,ARE,2015,120.247337385946,46.89646158051894,High income
13,ARE,2018,107.577819790244,41.95534971819516,High income
14,BHR,1990,98.0383698535804,38.23496424289635,High income
15,BHR,1995,107.399852930775,41.88594264300225,High income
16,BHR,2000,105.86312087603,41.286617141651696,High income
17,BHR,2005,104.842388969434,40.88853169807926,High income
18,BHR,2010,109.494356955879,42.70279921279281,High income
19,BHR,2015,123.800046211767,48.282018022589135,High income
20,BHR,2018,119.813558873784,46.72728796077576,High income
21,DJI,1990,33.7611517954402,13.166849200221677,Middle income
22,DJI,1995,34.8845373657408,13.604969572638913,Middle income
23,DJI,2000,40.1610452056635,15.662807630208764,Middle income
24,DJI,2005,81.1589788677834,31.652001758435528,Middle income
25,DJI,2010,93.2317004713083,36.36036318381024,Middle income
26,DJI,2015,217.218217375713,84.71510477652808,Middle income
27,DJI,2018,146.190041404071,57.014116147587686,Middle income
28,EGY,1990,84.8781767690126,33.10248893991491,Middle income
29,EGY,1995,87.7286535370788,34.214174879460735,Middle income
30,EGY,2000,90.7491837963428,35.39218168057369,Middle income
31,EGY,2005,93.3363590467425,36.401180028229575,Middle income
32,EGY,2010,94.5865609821966,36.88875878305667,Middle income
33,EGY,2015,88.687561609173,34.58814902757747,Middle income
34,EGY,2018,88.4214457482227,34.484363841806854,Middle income
35,IRN,1990,146.416380060811,57.1023882237163,Middle income
36,IRN,1995,156.918091381902,61.198055638941774,Middle income
37,IRN,2000,167.23081970205,65.2200196837995,Middle income
38,IRN,2005,174.837881091174,68.18677362555786,Middle income
39,IRN,2010,179.192745447453,69.88517072450668,Middle income
40,IRN,2015,168.813805531578,65.83738415731541,Middle income
41,IRN,2018,168.590467619044,65.75028237142716,Middle income
43,IRQ,1995,101.100109729608,39.42904279454712,Middle income
44,IRQ,2000,104.43670735842,40.730315869783794,Middle income
45,IRQ,2005,107.031439333282,41.742261339979976,Middle income
46,IRQ,2010,108.211243662127,42.20238502822953,Middle income
47,IRQ,2015,104.473248549872,40.74456693445008,Middle income
48,IRQ,2018,102.931618452849,40.14333119661111,Middle income
49,JOR,1990,155.223693011542,60.53724027450137,Middle income
50,JOR,1995,164.130775641145,64.01100250004656,Middle income
51,JOR,2000,165.857535600757,64.68443888429523,Middle income
52,JOR,2005,169.285980437753,66.02153237072368,Middle income
53,JOR,2010,172.560682317717,67.29866610390964,Middle income
54,JOR,2015,169.38003819576,66.0582148963464,Middle income
55,JOR,2018,171.14689279419,66.74728818973409,Middle income
56,KWT,1990,52.75056647053,20.5727209235067,High income
57,KWT,1995,54.9516649298146,21.431149322627693,High income
58,KWT,2000,55.0383037791361,21.46493847386308,High income
59,KWT,2005,55.0337007379354,21.463143287794804,High income
60,KWT,2010,56.1159492521523,21.8852202083394,High income
61,KWT,2015,57.12049388299,22.276992614366097,High income
62,KWT,2018,56.9351568333892,22.204711165021788,High income
63,LBN,1990,478.153987520765,186.48005513309835,Middle income
64,LBN,1995,464.4447886341,181.133467567299,Middle income
65,LBN,2000,374.435919563952,146.03000862994128,Middle income
66,LBN,2005,307.537003709811,119.93943144682628,Middle income
67,LBN,2010,181.870769595747,70.92960014234133,Middle income
68,LBN,2015,248.586698196882,96.94881229678398,Middle income
69,LBN,2018,227.286417190404,88.64170270425755,Middle income
70,LBR,1990,55.8018905461676,21.762737313005363,Low income
71,LBR,1995,68.9110424686946,26.875306562790897,Low income
72,LBR,2000,63.1271231889064,24.619578043673496,Low income
73,LBR,2005,59.4442553401077,23.183259582642,Low income
74,LBR,2010,56.0777092594019,21.87030661116674,Low income
75,LBR,2015,51.2545204603972,19.98926297955491,Low income
76,LBR,2018,49.5787822154519,19.33572506402624,Low income
77,MAR,1990,54.3409915013215,21.192986685515383,Middle income
78,MAR,1995,53.6570754990804,20.92625944464136,Middle income
79,MAR,2000,73.5706629696461,28.692558558161977,Middle income
80,MAR,2005,74.7804333805328,29.16436901840779,Middle income
81,MAR,2010,89.1702405567104,34.776393817117054,Middle income
82,MAR,2015,87.6918335437209,34.19981508205115,Middle income
83,MAR,2018,96.2300314447279,37.52971226344389,Middle income
84,OMN,1990,85.7067932139679,33.42564935344748,High income
85,OMN,1995,93.5000560285163,36.46502185112136,High income
86,OMN,2000,104.246406181744,40.65609841088016,High income
87,OMN,2005,116.366908927178,45.38309448159942,High income
88,OMN,2010,131.225689948105,51.17801907976096,High income
89,OMN,2015,121.845724832608,47.51983268471712,High income
90,OMN,2018,120.611180557785,47.03836041753616,High income
91,PAK,1990,32.5526587436299,12.69553691001566,Middle income
92,PAK,1995,33.6637221323349,13.128851631610612,Middle income
93,PAK,2000,34.8589681844322,13.59499759192856,Middle income
94,PAK,2005,37.6991904946551,14.70268429291549,Middle income
95,PAK,2010,37.9578388476633,14.803557150588684,Middle income
96,PAK,2015,33.9341362030464,13.234313119188098,Middle income
97,PAK,2018,33.9395164595948,13.23641141924197,Middle income
98,PSE,1990,84.0104918656914,32.764091827619644,Middle income
99,PSE,1995,90.7047903568167,35.37486823915851,Middle income
100,PSE,2000,91.7355680377465,35.77687153472114,Middle income
101,PSE,2005,92.8572488358151,36.21432704596789,Middle income
102,PSE,2010,98.1270634877326,38.26955476021572,Middle income
103,PSE,2015,109.462739383766,42.69046835966874,Middle income
