index,iso3,year,median,emissions,income_group
78,MAR,1995,27.3071724182467,17.749662071860357,Middle income
79,MAR,2000,25.9574381558596,16.87233480130874,Middle income
80,MAR,2005,26.4672918620681,17.203739710344266,Middle income
81,MAR,2010,25.9334703628576,16.85675573585744,Middle income
82,MAR,2015,24.0246792785277,15.616041531043006,Middle income
83,MAR,2018,23.6425664992751,15.367668224528815,Middle income
84,OMN,1990,22.977509685751,14.935381295738148,High income
85,OMN,1995,23.5089792546707,15.280836515535956,High income
86,OMN,2000,23.480654921179,15.262425698766348,High income
87,OMN,2005,22.5358128904991,14.648278378824411,High income
88,OMN,2010,20.8591007448285,13.558415484138523,High income
89,OMN,2015,20.3117864313784,13.20266118039596,High income
90,OMN,2018,20.3139553227745,13.204070959803424,High income
91,PAK,1990,2.33353827695824,1.516799880022856,Middle income
92,PAK,1995,2.41323555622354,1.568603111545301,Middle income
93,PAK,2000,2.6948592749179,1.751658528696635,Middle income
94,PAK,2005,3.01008558357421,1.9565556293232365,Middle income
95,PAK,2010,3.09034581140746,2.008724777414849,Middle income
96,PAK,2015,2.40448768436144,1.5629169948349362,Middle income
97,PAK,2018,2.33928155815043,1.5205330127977794,Middle income
98,PSE,1990,24.2486421518745,15.761617398718425,Middle income
99,PSE,1995,24.5035741112366,15.92732317230379,Middle income
100,PSE,2000,25.2426053682712,16.40769348937628,Middle income
101,PSE,2005,26.4443309261367,17.188815101988855,Middle income
102,PSE,2010,26.6861425526705,17.345992659235826,Middle income
103,PSE,2015,24.2930400765343,15.790476049747296,Middle income
104,PSE,2018,24.6245482355886,16.00595635313259,Middle income
105,QAT,1990,25.8628371128364,16.81084412334366,High income
106,QAT,1995,26.3120057232927,17.102803720140255,High income
107,QAT,2000,27.1631510627728,17.65604819080232,High income
108,QAT,2005,27.733417169134,18.0267211599371,High income
109,QAT,2010,28.5076285633436,18.52995856617334,High income
110,QAT,2015,25.6811155076963,16.692725080002596,High income
111,QAT,2018,25.9921657474673,16.894907735853746,High income
112,SAU,1990,25.0177919949907,16.261564796743954,High income
113,SAU,1995,25.6708466784099,16.686050340966435,High income
114,SAU,2000,26.9014348578737,17.485932657617905,High income
115,SAU,2005,26.8942561378085,17.48126648957553,High income
116,SAU,2010,29.350589989136,19.0778834929384,High income
117,SAU,2015,24.3341432902138,15.81719313863897,High income
118,SAU,2018,23.2841889147168,15.13472279456592,High income
119,SDN,1990,30.5644761579713,19.866909502681345,Low income
120,SDN,1995,32.7050750384226,21.25829877497469,Low income
121,SDN,2000,34.4845038696012,22.414927515240777,Low income
122,SDN,2005,35.143635950397,22.843363367758048,Low income
123,SDN,2010,35.9242527254471,23.35076427154061,Low income
124,SDN,2015,31.0036602868627,20.15237918646076,Low income
125,SDN,2018,32.2291414827618,20.948941963795168,Low income
126,SYR,1990,22.7207692152966,14.76849998994279,Low income
127,SYR,1995,22.7365565788832,14.77876177627408,Low income
128,SYR,2000,22.8599958245947,14.858997285986556,Low income
129,SYR,2005,24.6295861285583,16.009230983562897,Low income
130,SYR,2010,25.3018238381397,16.446185494790807,Low income
131,SYR,2015,22.2054948515899,14.433571653533436,Low income
132,SYR,2018,22.4783328936999,14.610916380904934,Low income
133,TUN,1990,25.9191769751781,16.847465033865767,Middle income
134,TUN,1995,26.7005899816205,17.355383488053324,Middle income
135,TUN,2000,25.9574536902971,16.872344898693115,Middle income
136,TUN,2005,27.2496395119789,17.712265682786285,Middle income
137,TUN,2010,26.8869437642186,17.47651344674209,Middle income
138,TUN,2015,23.9520183512369,15.568811928303989,Middle income
139,TUN,2018,24.2764999083616,15.77972494043504,Middle income
140,YEM,1990,20.0336743939548,13.02188835607062,Low income
141,YEM,1995,20.6607427601074,13.42948279406981,Low income
142,YEM,2000,20.4825966893004,13.31368784804526,Low income
143,YEM,2005,20.5498584386376,13.35740798511444,Low income
144,YEM,2010,20.3075415606145,13.199902014399424,Low income
145,YEM,2015,19.180472641346,12.4673072168749,Low income
146,YEM,2018,19.469666729791,12.655283374364153,Low income
147,EMR,1990,24.2486421518745,15.761617398718425,
148,EMR,1995,24.8019389633412,16.121260326171782,
149,EMR,2000,25.9574381558596,16.87233480130874,
150,EMR,2005,26.4672918620681,17.203739710344266,
151,EMR,2010,26.6861425526705,17.345992659235826,
152,EMR,2015,23.9520183512369,15.568811928303989,
153,EMR,2018,23.2841889147168,15.13472279456592,
