index,iso3,year,median,emissions
0,AFG,1990,60.4816688436938,9.158134296312115
1,AFG,1995,31.6809661147237,4.797131889091462
2,AFG,2000,27.1231089516251,4.106981157455072
3,AFG,2005,32.9169079100704,4.984278195742859
4,AFG,2010,13.8963665538838,2.104187823589085
5,AFG,2015,15.6651551101038,2.3720177867719174
6,AFG,2018,20.5091396307199,3.105493922883607
7,ARE,1990,276.091723767523,41.80580881287833
8,ARE,1995,354.644209337798,53.700226177929366
9,ARE,2000,308.555584708673,46.721486636587265
10,ARE,2005,36.7717620279529,5.567980206272628
11,ARE,2010,77.8198516639744,11.783481938959003
12,ARE,2015,154.876410098216,23.451386017071865
13,ARE,2018,176.92666602856,26.790235770044553
14,BHR,1990,36.6735300544133,5.553105920839261
15,BHR,1995,44.7997006852503,6.7835706777606
16,BHR,2000,48.4121948039609,7.330574537215759
17,BHR,2005,59.4008596731133,8.994478171702815
18,BHR,2010,54.1880707758334,8.205157676876693
19,BHR,2015,60.0474691749772,9.092387782475047
20,BHR,2018,61.2450889327264,9.27373136619343
21,DJI,1990,501.174611853739,75.88785972689315
22,DJI,1995,7.56657361675358,1.1457305770488269
23,DJI,2000,7.65292163565121,1.158805394070306
24,DJI,2005,14.2532880093013,2.1582328703684026
25,DJI,2010,584.66730908753,88.53032394203379
26,DJI,2015,584.941796545545,88.57188683292642
27,DJI,2018,584.988518310036,88.57896144250566
28,EGY,1990,41.8142329742553,6.331511156961736
29,EGY,1995,41.0428958458851,6.214715288983921
30,EGY,2000,35.3640149161508,5.3548191386035535
31,EGY,2005,75.6462468435122,11.454354697044618
32,EGY,2010,81.879210195172,12.398150007752944
33,EGY,2015,106.728418089017,16.160817067038952
34,EGY,2018,102.098966021758,15.459825435014595
35,IRN,1990,14.5544693330442,2.2038377464095524
36,IRN,1995,17.1958734567656,2.6037991588234473
37,IRN,2000,22.6024027964909,3.4224558314446516
38,IRN,2005,33.2509387876775,5.034857151230127
39,IRN,2010,19.9227090865451,3.016696609884659
