index,iso3,year,median,emissions
0,AFG,1990,3.12218166470559,42.77388880646658
1,AFG,1995,2.79247290930667,38.256878857501384
2,AFG,2000,2.980680814382,40.835327157033404
3,AFG,2005,3.01212241052542,41.26607702419825
4,AFG,2010,3.19688763589828,43.79736061180644
5,AFG,2015,3.50530960273436,48.02274155746073
6,AFG,2018,2.37037523151281,32.47414067172549
7,ARE,1990,67.1557680638522,920.034022474775
8,ARE,1995,73.9995842854269,1013.7943047103487
9,ARE,2000,66.1348408040908,906.0473190160438
10,ARE,2005,63.4724999074956,869.5732487326899
11,ARE,2010,39.3998148633467,539.7774636278498
12,ARE,2015,38.6518466374297,529.5302989327869
13,ARE,2018,40.3025636675145,552.1451222449485
14,BHR,1990,21.2458813219969,291.0685741113576
15,BHR,1995,22.6655014659624,310.5173700836849
16,BHR,2000,23.8652431311407,326.9538308966276
17,BHR,2005,24.2579059341726,332.33331129816463
18,BHR,2010,27.4271166216099,375.7514977160556
19,BHR,2015,27.7216409321304,379.7864807701865
20,BHR,2018,27.7099953153098,379.6269358197443
21,DJI,1990,8.95041760973276,122.6207212533388
22,DJI,1995,31.5193596739529,431.8152275331547
23,DJI,2000,46.9219351878722,642.8305120738491
24,DJI,2005,64.2214968331714,879.8345066144482
25,DJI,2010,15.2696275548212,209.19389750105046
26,DJI,2015,21.0359645768446,288.19271470277096
27,DJI,2018,23.9093243037255,327.55774296103937
28,EGY,1990,5.14485397989342,70.48449952453986
29,EGY,1995,5.91065271013629,80.97594212886717
30,EGY,2000,7.30457411226105,100.07266533797637
31,EGY,2005,5.30285853794437,72.64916196983786
32,EGY,2010,8.22320677666209,112.65793284027065
33,EGY,2015,9.04692179367262,123.9428285733149
34,EGY,2018,8.08814747774413,110.80762044509457
35,IRN,1990,4.89476397704681,67.0582664855413
36,IRN,1995,6.50036431392197,89.05499110073099
37,IRN,2000,7.557153731895,103.5330061269615
38,IRN,2005,6.61964660366949,90.68915847027202
39,IRN,2010,6.41645520287006,87.90543627931983
40,IRN,2015,9.119919352032372,124.94289512284351
41,IRN,2018,6.7420038835852,92.36545320511723
42,IRQ,1990,87.307408158732,1196.1114917746283
43,IRQ,1995,19.7627449387429,270.7496056607778
44,IRQ,2000,27.2199833698567,372.9137721670368
45,IRQ,2005,25.5877509326314,350.5521877770502
46,IRQ,2010,51.9690121119081,711.975465933141
47,IRQ,2015,46.103431931427,631.6170174605498
48,IRQ,2018,41.6377893224102,570.4377137170197
49,JOR,1990,15.4748777403921,212.0058250433718
50,JOR,1995,16.4928026197918,225.95139589114763
51,JOR,2000,25.2381264846959,345.76233284033384
52,JOR,2005,25.262262976145,346.09300277318647
53,JOR,2010,27.6075462327821,378.22338338911476
54,JOR,2015,36.9673508128676,506.45270613628617
55,JOR,2018,43.1848509445945,591.6324579409447
56,KWT,1990,6.28590354455011,86.11687856033652
57,KWT,1995,46.1866094876087,632.7565499802392
58,KWT,2000,40.1544479386235,550.115936759142
59,KWT,2005,63.3812438386879,868.3230405900242
60,KWT,2010,41.1613422854408,563.9103893105389
61,KWT,2015,44.983552515217,616.2746694584729
62,KWT,2018,40.0747879952033,549.0245955342853
63,LBN,1990,9.973081915608573,136.63122224383744
64,LBN,1995,11.5064396874169,157.63822371761154
65,LBN,2000,20.7982498074578,284.93602236217185
66,LBN,2005,16.1229350856079,220.88421067282823
67,LBN,2010,19.6695414663434,269.47271808890457
68,LBN,2015,16.214424779165,222.13761947456052
69,LBN,2018,14.6320367083278,200.45890290409085
70,LBR,1990,24.5342478000789,336.1191948610809
71,LBR,1995,47.5783944769254,651.8240043338781
72,LBR,2000,39.6046482258103,542.5836806936011
73,LBR,2005,29.7939830154588,408.1775673117856
74,LBR,2010,33.7503279991412,462.3794935882344
75,LBR,2015,48.4732409075135,664.083400432935
76,LBR,2018,48.5507713377523,665.1455673272065
77,MAR,1990,15.4580087653776,211.77472008567312
78,MAR,1995,17.2894406919891,236.86533748025067
79,MAR,2000,18.7112019233723,256.3434663502005
80,MAR,2005,17.987168444275,246.4242076865675
81,MAR,2010,23.1017169508437,316.4935222265587
82,MAR,2015,26.7865197861392,366.975321070107
83,MAR,2018,28.6227898312274,392.1322206878154
84,OMN,1990,16.0963881208914,220.5205172562122
85,OMN,1995,32.9719190085316,451.71529041688297
86,OMN,2000,19.106485963179,261.7588576955523
87,OMN,2005,26.939253803535,369.0677771084295
88,OMN,2010,42.7595645439369,585.8060342519354
89,OMN,2015,36.5098663308093,500.1851687320875
90,OMN,2018,35.0870326889801,480.6923478390274
91,PAK,1990,5.75364319471053,78.82491176753426
92,PAK,1995,5.72742918016179,78.46577976821652
93,PAK,2000,5.0367115383719,69.00294807569503
94,PAK,2005,5.26131315081207,72.07999016612536
95,PAK,2010,6.08535901659951,83.36941852741327
96,PAK,2015,6.56039870013745,89.87746219188307
97,PAK,2018,6.63820047136815,90.94334645774366
98,PSE,1990,17.2953843700423,236.9467658695795
99,PSE,1995,15.7338997713319,215.55442686724703
100,PSE,2000,15.5222634264176,212.65500894192112
101,PSE,2005,15.3102761324765,209.75078301492806
102,PSE,2010,23.2421526038191,318.41749067232166
103,PSE,2015,22.9068080908219,313.82327084426004
104,PSE,2018,22.6888474620156,310.83721022961373
105,QAT,1990,21.4147451542873,293.382008613736
106,QAT,1995,23.330886077476,319.6331392614212
107,QAT,2000,24.8341641397839,340.22804871503945
108,QAT,2005,25.9270852279353,355.20106762271365
109,QAT,2010,29.105416583526,398.7442071943062
110,QAT,2015,29.2901968572646,401.275696944525
