iso3,1990,1995,2000,2005,2010,2015,2018
AFG,4.0,3.0,2.0,1.0,4.0,2.0,4.0
ARE,4.0,4.0,3.0,4.0,4.0,4.0,4.0
BHR,4.0,4.0,4.0,4.0,4.0,4.0,4.0
DJI,1.0,1.0,1.0,3.0,1.0,4.0,1.0
EGY,1.0,2.0,2.0,1.0,1.0,1.0,1.0
IRN,3.0,3.0,3.0,2.0,3.0,3.0,2.0
IRQ,4.0,4.0,1.0,1.0,1.0,3.0,4.0
JOR,4.0,4.0,4.0,4.0,3.0,3.0,3.0
KWT,4.0,4.0,4.0,4.0,4.0,4.0,4.0
LBN,4.0,4.0,4.0,4.0,4.0,4.0,4.0
LBR,4.0,4.0,3.0,3.0,2.0,1.0,1.0
MAR,3.0,3.0,3.0,3.0,3.0,3.0,4.0
OMN,1.0,1.0,1.0,2.0,2.0,4.0,4.0
PAK,3.0,3.0,2.0,1.0,2.0,2.0,1.0
PSE,3.0,4.0,4.0,4.0,4.0,4.0,4.0
QAT,4.0,4.0,4.0,4.0,4.0,4.0,4.0
SAU,2.0,3.0,4.0,3.0,3.0,4.0,4.0
SDN,3.0,3.0,3.0,3.0,3.0,3.0,4.0
SYR,3.0,4.0,4.0,4.0,4.0,4.0,4.0
TUN,4.0,3.0,4.0,3.0,2.0,3.0,2.0
YEM,2.0,2.0,3.0,2.0,1.0,1.0,2.0
