index,iso3,year,median,emissions,income_group
0,AFG,1990,83.3171036907589,63.88905481794036,Low income
1,AFG,1995,71.7757250602422,55.0389179392448,Low income
2,AFG,2000,42.3814327351946,32.49884548713646,Low income
3,AFG,2005,60.3224179602885,46.2563158954725,Low income
4,AFG,2010,104.545994737788,80.16775059284112,Low income
5,AFG,2015,106.085896820555,81.34857522814436,Low income
6,AFG,2018,103.830266187879,79.618917057657,Low income
7,ARE,1990,13.3602823044057,10.24490495609977,High income
8,ARE,1995,24.2751479921957,18.61462043307952,High income
9,ARE,2000,15.220121292403,11.671062969197884,High income
10,ARE,2005,29.5561700788005,22.66420322748564,High income
11,ARE,2010,36.5038071186792,27.991776367131344,High income
12,ARE,2015,45.6749076003534,35.024341296287794,High income
13,ARE,2018,40.5638072899798,31.105057578487727,High income
14,BHR,1990,33.7234327420945,25.85973524842742,High income
15,BHR,1995,32.9726399662048,25.284013833605236,High income
16,BHR,2000,33.0384640234834,25.334488905559493,High income
17,BHR,2005,36.0576691675139,27.649669755694678,High income
18,BHR,2010,38.5197220851661,29.5376162499029,High income
19,BHR,2015,38.5163308836794,29.53501581556127,High income
20,BHR,2018,38.7330139785563,29.701172313008588,High income
21,DJI,1990,69.6565778000663,53.41391767549124,Lower middle income
22,DJI,1995,45.6852438111224,35.032267288757254,Lower middle income
23,DJI,2000,52.2186495615904,40.04220041951962,Lower middle income
24,DJI,2005,41.6732271308894,31.95578068205435,Lower middle income
25,DJI,2010,229.724547983444,176.15691843556857,Lower middle income
26,DJI,2015,200.854486992703,154.0188360067705,Lower middle income
27,DJI,2018,198.90906235834,152.52704937949758,Lower middle income
28,EGY,1990,16.1425345870034,12.378386086936771,Lower middle income
29,EGY,1995,19.1510088062028,14.685338270754816,Lower middle income
30,EGY,2000,20.2816029700343,15.55229822627576,Lower middle income
31,EGY,2005,26.6818981073368,20.460159742871788,Lower middle income
32,EGY,2010,21.0502925392647,16.14174322437388,Lower middle income
33,EGY,2015,9.32785856985705,7.152769852820644,Lower middle income
34,EGY,2018,8.88315783636442,6.811765325765292,Lower middle income
35,IRN,1990,13.297640269797,10.196869916405197,Upper middle income
36,IRN,1995,14.5976249371996,11.193721559093522,Upper middle income
37,IRN,2000,15.2855082201216,11.721202842337204,Upper middle income
38,IRN,2005,15.3765841692386,11.791041519487203,Upper middle income
39,IRN,2010,15.7400175955046,12.069728812549643,Upper middle income
40,IRN,2015,15.5555773708864,11.928296728388368,Upper middle income
41,IRN,2018,15.4473399773411,11.845298346744746,Upper middle income
42,IRQ,1990,48.0164009151941,36.819840516987306,Upper middle income
43,IRQ,1995,26.7036339074421,20.476827145636936,Upper middle income
44,IRQ,2000,36.2073128871105,27.764419253468294,Upper middle income
45,IRQ,2005,40.2999975208192,30.902763498919533,Upper middle income
46,IRQ,2010,27.4264984254463,21.03113266960388,Upper middle income
47,IRQ,2015,24.4953319914495,18.783461487019323,Upper middle income
48,IRQ,2018,36.192410469195,27.75299181116717,Upper middle income
49,JOR,1990,25.3978762613383,19.475548678966916,Lower middle income
50,JOR,1995,21.4278924305328,16.4312936177963,Lower middle income
51,JOR,2000,24.895084411258,19.08999883807204,Lower middle income
52,JOR,2005,29.0372750393734,22.266305171142232,Lower middle income
53,JOR,2010,25.6577424952552,19.6748187847266,Lower middle income
54,JOR,2015,27.9991222755748,21.47023094511172,Lower middle income
55,JOR,2018,25.935244304524,19.88761216710649,Lower middle income
56,KWT,1990,45.5034037373797,34.892829047090025,High income
57,KWT,1995,38.5657061326162,29.57287764520049,High income
58,KWT,2000,44.5660540220605,34.17405241308839,High income
59,KWT,2005,37.3107928123718,28.61058752279732,High income
60,KWT,2010,31.0552029274479,23.813688598419745,High income
61,KWT,2015,41.7418109162693,32.00837196319179,High income
62,KWT,2018,45.229671593865,34.68292631226437,High income
63,LBN,1990,44.8471265312731,34.38958387245777,Lower middle income
64,LBN,1995,40.1718479291428,30.804496085329426,Lower middle income
65,LBN,2000,34.6724579905114,26.58746489136797,Lower middle income
66,LBN,2005,25.9977489922541,19.935541886742303,Lower middle income
67,LBN,2010,25.0727019930397,19.22619919689872,Lower middle income
68,LBN,2015,28.7857705953604,22.073447036393077,Lower middle income
69,LBN,2018,27.5291316960825,21.10983370892659,Lower middle income
70,LBR,1990,16.3697348761315,12.552607358245403,Low income
71,LBR,1995,19.1966131055824,14.720308468396484,Low income
72,LBR,2000,19.3261018441434,14.819602763922353,Low income
73,LBR,2005,15.6926111995342,12.033376734804415,Low income
74,LBR,2010,12.06081416938,9.248449399735634,Low income
75,LBR,2015,13.0365828642461,9.996686398795465,Low income
76,LBR,2018,9.48178154583783,7.270800761416273,Low income
77,MAR,1990,72.7107763758676,55.75593211899003,Lower middle income
78,MAR,1995,26.0504528137401,19.97595612572656,Lower middle income
79,MAR,2000,28.5685838406919,21.90690432355168,Lower middle income
80,MAR,2005,38.5523684342205,29.56265005799209,Lower middle income
81,MAR,2010,42.27836293472,32.41980970887612,Lower middle income
82,MAR,2015,30.971901849277,23.74981183225889,Lower middle income
83,MAR,2018,38.5105422924087,29.530577019580257,Lower middle income
84,OMN,1990,35.296247948789,27.065798259594484,High income
85,OMN,1995,37.3580971498786,28.64686134027561,High income
86,OMN,2000,77.0400240912517,59.07567719360544,High income
87,OMN,2005,42.5272000606295,32.610622496091786,High income
88,OMN,2010,49.7847313045043,38.175828089457376,High income
89,OMN,2015,40.6391330320513,31.162818713371514,High income
90,OMN,2018,42.7999010766432,32.81973454378939,High income
91,PAK,1990,10.7445646728627,8.23912559331523,Lower middle income
92,PAK,1995,11.0303877415582,8.458299867206177,Lower middle income
93,PAK,2000,11.7779708196335,9.03156002796972,Lower middle income
94,PAK,2005,12.287753732575,9.422470741705697,Lower middle income
95,PAK,2010,13.3077998017979,10.204660428415062,Lower middle income
96,PAK,2015,12.9167338599615,9.904784025027956,Lower middle income
97,PAK,2018,11.0446184701292,8.469212246027531,Lower middle income
98,PSE,1990,31.8397811153354,24.41531727529926,Lower middle income
99,PSE,1995,30.5044295732132,23.3913456764722,Lower middle income
100,PSE,2000,31.4853284890893,24.14351662134648,Lower middle income
101,PSE,2005,33.9362856311853,26.02295467513425,Lower middle income
102,PSE,2010,36.6291132669579,28.08786337714212,Lower middle income
103,PSE,2015,38.0801114510964,29.200514902706843,Lower middle income
104,PSE,2018,37.7613066971517,28.95604967889648,Lower middle income
105,QAT,1990,33.8808405428125,25.980438383358397,High income
106,QAT,1995,33.0778638142766,25.36470137433595,High income
107,QAT,2000,33.6940111126139,25.83717421335237,High income
108,QAT,2005,36.1136179542567,27.692572292447217,High income
109,QAT,2010,37.3444489936233,28.636395688392238,High income
110,QAT,2015,38.481597841977,29.50838189398912,High income
111,QAT,2018,38.0426370571028,29.17177886285345,High income
112,SAU,1990,29.7540189859885,22.815917330797728,High income
113,SAU,1995,30.0251187600133,23.02380151731588,High income
114,SAU,2000,40.6794811257453,31.19375835788176,High income
115,SAU,2005,41.8212651295578,32.06929888411725,High income
116,SAU,2010,54.1539879463844,41.526252729070585,High income
117,SAU,2015,59.8742071417225,45.91261977200136,High income
118,SAU,2018,55.6934190373335,42.70671619937,High income
119,SDN,1990,20.5006125440194,15.720238709779869,Low income
120,SDN,1995,21.6998122691173,16.63980664457999,Low income
121,SDN,2000,21.6768214486293,16.622176869595023,Low income
122,SDN,2005,24.0212542062867,18.419930107956358,Low income
123,SDN,2010,29.0897957287447,22.30657898112456,Low income
124,SDN,2015,28.2184467358596,21.638412889098387,Low income
125,SDN,2018,22.9237643959787,17.578355166595596,Low income
126,SYR,1990,32.3253739863286,24.787678629448525,Low income
127,SYR,1995,31.8661904610805,24.435568436984827,Low income
128,SYR,2000,32.7450061765168,25.10946014626426,Low income
129,SYR,2005,34.1138711902405,26.15913047835784,Low income
130,SYR,2010,35.9198237039541,27.543967373018678,Low income
131,SYR,2015,38.3645104525373,29.41859717619375,Low income
132,SYR,2018,37.921998157324,29.079270783002872,Low income
133,TUN,1990,9.89443119744468,7.587227941962135,Lower middle income
134,TUN,1995,10.810214390192,8.289466978258249,Lower middle income
135,TUN,2000,10.3365444653942,7.92624835386465,Lower middle income
136,TUN,2005,13.9140070225718,10.669511037034464,Lower middle income
137,TUN,2010,18.4310683992823,14.133275007800854,Lower middle income
138,TUN,2015,15.6106085812016,11.97049565101985,Lower middle income
139,TUN,2018,15.1790986756352,11.639606088253233,Lower middle income
140,YEM,1990,43.4714126296307,33.33466168982815,Low income
141,YEM,1995,35.5507543518713,27.26095835059325,Low income
142,YEM,2000,46.3928496539204,35.574872185919936,Low income
143,YEM,2005,40.0668311916291,30.72396736070264,Low income
144,YEM,2010,44.2337612665877,33.91924434692225,Low income
145,YEM,2015,31.2950662006911,23.997620073881546,Low income
146,YEM,2018,28.8889277097284,22.15254976851851,Low income
147,EMR,1990,32.3253739863286,24.787678629448525,
148,EMR,1995,30.0251187600133,23.02380151731588,
149,EMR,2000,32.7450061765168,25.10946014626426,
150,EMR,2005,34.1138711902405,26.15913047835784,
151,EMR,2010,35.9198237039541,27.543967373018678,
152,EMR,2015,31.2950662006911,23.997620073881546,
153,EMR,2018,37.7613066971517,28.95604967889648,
