index,iso3,year,median,emissions,income_group
0,AFG,1990,3.23470505817249,9.221594220989878,Low income
1,AFG,1995,3.24364305889354,9.24707494158547,Low income
2,AFG,2000,3.3019983087514,9.413435838537756,Low income
3,AFG,2005,3.36047166837952,9.580133446366387,Low income
4,AFG,2010,3.4345114515182,9.79120828133163,Low income
5,AFG,2015,3.37208734377355,9.61324776224995,Low income
6,AFG,2018,3.39883388184266,9.68949759537351,Low income
7,ARE,1990,30.2530355593347,86.24626136361813,High income
8,ARE,1995,40.9030140009874,116.6075394044349,High income
9,ARE,2000,45.8457516502596,130.69844417710956,High income
10,ARE,2005,42.6225786358746,121.5097258525104,High income
11,ARE,2010,41.4520796102287,118.17283211522827,High income
12,ARE,2015,39.5582877697194,112.77395352254916,High income
13,ARE,2018,38.5120319315076,109.79125599129982,High income
14,BHR,1990,14.8069422196177,42.21207508795273,High income
15,BHR,1995,22.8748118743753,65.21219993582534,High income
16,BHR,2000,24.625086715438,70.20193596097212,High income
17,BHR,2005,30.8060728342078,87.82287661794462,High income
18,BHR,2010,38.7509322490523,110.47232018356576,High income
19,BHR,2015,35.3602667561337,100.80610927638864,High income
20,BHR,2018,34.3003697534564,97.7845231042461,High income
21,DJI,1990,3.47793597346832,9.91500421124269,Lower middle income
22,DJI,1995,7.04604872094471,20.087087075130807,Lower middle income
23,DJI,2000,19.7310684361998,56.24992182997147,Lower middle income
24,DJI,2005,24.9538780171431,71.13926406761206,Lower middle income
25,DJI,2010,22.739317764639,64.8259292629658,Lower middle income
26,DJI,2015,56.6813818480341,161.58898381383105,Lower middle income
27,DJI,2018,35.4671361103405,101.110775637442,Lower middle income
28,EGY,1990,9.61525521650784,27.41145802887705,Lower middle income
29,EGY,1995,10.0380090201318,28.616657254862343,Lower middle income
30,EGY,2000,12.5817448895254,35.868415783405695,Lower middle income
31,EGY,2005,13.3465266659169,38.04867861499587,Lower middle income
32,EGY,2010,15.2968492977261,43.6087168834365,Lower middle income
33,EGY,2015,14.4555404619266,41.2102884150742,Lower middle income
34,EGY,2018,14.3192515800809,40.82175198204203,Lower middle income
35,IRN,1990,4.86694539141963,13.874833930220824,Upper middle income
36,IRN,1995,5.87676070501765,16.753645720685466,Upper middle income
37,IRN,2000,6.13049014596693,17.476985222826904,Upper middle income
38,IRN,2005,7.2245087668923,20.59584632791957,Upper middle income
39,IRN,2010,8.09140177651116,23.06721092653132,Upper middle income
40,IRN,2015,8.41539044063971,23.990847529888907,Upper middle income
41,IRN,2018,8.62206951114939,24.580054424470013,Upper middle income
43,IRQ,1995,8.97863174538828,25.59655273870527,Upper middle income
44,IRQ,2000,4.26859475523553,12.169037986068108,Upper middle income
45,IRQ,2005,14.0561684122476,40.07174659468782,Upper middle income
46,IRQ,2010,24.9277336551546,71.06473093612439,Upper middle income
47,IRQ,2015,16.1973768811056,46.17596793396228,Upper middle income
48,IRQ,2018,26.3526820059028,75.12701644288788,Upper middle income
49,JOR,1990,42.218356796826,120.35735810709546,Lower middle income
50,JOR,1995,52.8853883190556,150.76725158161327,Lower middle income
51,JOR,2000,50.1745574437061,143.03913359724066,Lower middle income
52,JOR,2005,55.6168477828954,158.5541781649117,Lower middle income
53,JOR,2010,62.8131384022226,179.06957935120823,Lower middle income
54,JOR,2015,57.9464352358521,165.19543596342425,Lower middle income
55,JOR,2018,56.4829069878332,161.02316572812452,Lower middle income
56,KWT,1990,8.49554949133648,24.219367356386776,High income
57,KWT,1995,60.5550407266737,172.6321267548232,High income
58,KWT,2000,37.4932929790346,106.8870044234212,High income
59,KWT,2005,45.7803094263132,130.51187952181647,High income
60,KWT,2010,119.74052361191,341.3598769285414,High income
61,KWT,2015,68.897071290135,196.4138377460556,High income
62,KWT,2018,69.9360203429618,199.37570487432572,High income
63,LBN,1990,0.117372487033946,0.3346090072109842,Lower middle income
64,LBN,1995,3.10742686673698,8.858745734499786,Lower middle income
65,LBN,2000,6.1177356357365,17.440624282426686,Lower middle income
66,LBN,2005,7.7760180594068,22.168105564298685,Lower middle income
67,LBN,2010,15.415463926199,43.94686702472589,Lower middle income
68,LBN,2015,9.394031544468207,26.780786947916297,Lower middle income
69,LBN,2018,10.5195723994833,29.98951258361897,Lower middle income
70,LBR,1990,93.32495564348568,266.0535832971183,Low income
71,LBR,1995,75.9161401645702,216.42400986536165,Low income
