index,iso3,year,median,emissions,income_group
0,AFG,1990,78.1598157393825,30.48232813835917,Low income
1,AFG,1995,61.4286787945584,23.95718472987777,Low income
2,AFG,2000,54.7597523556196,21.35630341869164,Low income
3,AFG,2005,50.1298410276121,19.55063800076872,Low income
4,AFG,2010,62.1349632611632,24.23263567185365,Low income
5,AFG,2015,84.7408577352552,33.04893451674953,Low income
6,AFG,2018,67.0453246556686,26.14767661571075,Low income
7,ARE,1990,127.42215656855,49.6946410617345,High income
8,ARE,1995,126.3349319881,49.270623475359,High income
9,ARE,2000,120.128216059424,46.85000426317536,High income
10,ARE,2005,89.7191787166591,34.99047969949705,High income
11,ARE,2010,96.1313495689441,37.4912263318882,High income
12,ARE,2015,129.636749836656,50.55833243629585,High income
13,ARE,2018,116.159582794822,45.30223728998058,High income
14,BHR,1990,103.326398733774,40.29729550617186,High income
15,BHR,1995,113.169326795736,44.13603745033704,High income
16,BHR,2000,112.167728150133,43.745413978551866,High income
17,BHR,2005,111.173856871238,43.35780417978282,High income
18,BHR,2010,115.828580430612,45.173146367938685,High income
19,BHR,2015,130.641322655105,50.95011583549095,High income
20,BHR,2018,126.843447764672,49.46894462822209,High income
21,DJI,1990,34.0221742908757,13.26864797344152,Lower middle income
22,DJI,1995,35.1107577843652,13.693195535902428,Lower middle income
23,DJI,2000,40.5993752827702,15.833756360280375,Lower middle income
24,DJI,2005,81.7858000849727,31.896462033139358,Lower middle income
25,DJI,2010,94.17030331337692,36.726418292217,Lower middle income
26,DJI,2015,217.499853859603,84.82494300524517,Lower middle income
27,DJI,2018,146.53189770192,57.14744010374879,Lower middle income
28,EGY,1990,90.7174809244078,35.37981756051904,Lower middle income
29,EGY,1995,93.72951116008612,36.554509352433584,Lower middle income
30,EGY,2000,96.82284963429352,37.76091135737448,Lower middle income
31,EGY,2005,99.494951842383,38.80303121852938,Lower middle income
32,EGY,2010,100.838375378569,39.32696639764191,Lower middle income
33,EGY,2015,94.6277387109329,36.90481809726383,Lower middle income
34,EGY,2018,94.3573739307985,36.79937583301142,Lower middle income
35,IRN,1990,157.701239203152,61.50348328922927,Upper middle income
36,IRN,1995,168.990255489671,65.90619964097169,Upper middle income
37,IRN,2000,180.192709488381,70.2751567004686,Upper middle income
38,IRN,2005,188.417889863463,73.48297704675058,Upper middle income
39,IRN,2010,193.232465512186,75.36066154975255,Upper middle income
40,IRN,2015,181.93601956914,70.95504763196459,Upper middle income
41,IRN,2018,181.79166774063,70.8987504188457,Upper middle income
42,IRQ,1990,108.163217179939,42.18365470017621,Upper middle income
43,IRQ,1995,108.768176063302,42.41958866468778,Upper middle income
44,IRQ,2000,112.10090096815,43.7193513775785,Upper middle income
45,IRQ,2005,114.854205838261,44.79314027692178,Upper middle income
46,IRQ,2010,116.451861235718,45.416225881930025,Upper middle income
47,IRQ,2015,112.271195995065,43.78576643807535,Upper middle income
48,IRQ,2018,110.783592677436,43.205601144200045,Upper middle income
