index,iso3,year,median,emissions,income_group
0,AFG,1990,84.9457065055318,65.13789677115889,Low income
1,AFG,1995,73.2376677416467,56.159961902314045,Low income
2,AFG,2000,43.3713111503023,33.2579020736525,Low income
3,AFG,2005,61.7727396333406,47.368448660158975,Low income
4,AFG,2010,107.25856290779,82.24779669182571,Low income
5,AFG,2015,108.568064908567,83.25194639705752,Low income
6,AFG,2018,105.785594893862,81.11829830532146,Low income
7,ARE,1990,13.5764599094163,10.410673834818787,High income
8,ARE,1995,24.5907678821403,18.856643445847062,High income
9,ARE,2000,15.3277281858879,11.753577872046186,High income
10,ARE,2005,29.8438431712868,22.8847961329198,High income
11,ARE,2010,36.6696266153905,28.11892974196051,High income
12,ARE,2015,45.3184146984655,34.75097612224792,High income
13,ARE,2018,40.7163439718196,31.22202545178276,High income
14,BHR,1990,33.6923828226162,25.835925611272916,High income
15,BHR,1995,33.0915901709296,25.375226991691893,High income
16,BHR,2000,33.2788252154197,25.518802194037704,High income
17,BHR,2005,36.2583504712239,27.80355579164297,High income
18,BHR,2010,38.8698666405792,29.80611339759566,High income
19,BHR,2015,39.3740360855795,30.192719603071897,High income
20,BHR,2018,39.1172049171868,29.995776840187343,High income
21,DJI,1990,67.6032145849393,51.83936180159398,Lower middle income
22,DJI,1995,44.4347134541944,34.073338101518445,Lower middle income
23,DJI,2000,50.5261374410213,38.744351660249066,Lower middle income
24,DJI,2005,40.3299816111914,30.925755839130563,Lower middle income
25,DJI,2010,226.067753370115,173.35282250376486,Lower middle income
26,DJI,2015,199.070883968549,152.6511371029948,Lower middle income
27,DJI,2018,197.064861393137,151.11288288376252,Lower middle income
28,EGY,1990,15.8343689894681,12.142079159765949,Lower middle income
29,EGY,1995,18.8024473159415,14.418055045915628,Lower middle income
30,EGY,2000,19.9170776825446,15.272773674373486,Lower middle income
31,EGY,2005,26.1902475398647,20.08315323802397,Lower middle income
32,EGY,2010,20.6535055537174,15.83747982169047,Lower middle income
33,EGY,2015,9.15083683947425,7.017026403571965,Lower middle income
34,EGY,2018,8.71761692255397,6.68482557331899,Lower middle income
35,IRN,1990,13.1640142609703,10.094403087568722,Upper middle income
36,IRN,1995,14.4404577284143,11.073202914387196,Upper middle income
37,IRN,2000,15.1320961621388,11.60356371485895,Upper middle income
38,IRN,2005,15.2217999285901,11.672350177641604,Upper middle income
39,IRN,2010,15.5719311745434,11.94083711940102,Upper middle income
40,IRN,2015,15.3611154316014,11.779179813029724,Upper middle income
41,IRN,2018,15.2646887054093,11.705238063704549,Upper middle income
42,IRQ,1990,48.2175650854543,36.97409682369789,Upper middle income
43,IRQ,1995,26.9228389157769,20.64491749171821,Upper middle income
44,IRQ,2000,36.4796737771898,27.97327048647713,Upper middle income
45,IRQ,2005,40.485153574046,31.044744493342805,Upper middle income
46,IRQ,2010,27.386670282413,21.000591732619373,Upper middle income
47,IRQ,2015,24.5992855141171,18.863174919364244,Upper middle income
48,IRQ,2018,36.3164077141434,27.84807513054401,Upper middle income
49,JOR,1990,26.1491951399434,20.05167351882112,Lower middle income
50,JOR,1995,22.0188543727183,16.8844538723791,Lower middle income
51,JOR,2000,25.554002211851,19.59526886808716,Lower middle income
52,JOR,2005,29.7824890832496,22.837748713839293,Lower middle income
53,JOR,2010,26.2627927949477,20.138782245436207,Lower middle income
54,JOR,2015,28.6498222863905,21.96919942600539,Lower middle income
55,JOR,2018,26.5033439983209,20.32324123810444,Lower middle income
56,KWT,1990,45.107835994957,34.589500581980936,High income
57,KWT,1995,38.529315529053,29.544972675357364,High income
58,KWT,2000,44.7525453489647,34.317057319402416,High income
59,KWT,2005,37.2217669488669,28.542320888196212,High income
60,KWT,2010,31.1090900427702,23.85501020841696,High income
61,KWT,2015,41.6371672896069,31.928129346681786,High income
62,KWT,2018,45.1971762166304,34.65800827208409,High income
63,LBN,1990,48.1053670625907,36.88806136020168,Lower middle income
64,LBN,1995,43.0839753911915,33.03756784152268,Lower middle income
65,LBN,2000,37.1070523101492,28.45435563836399,Lower middle income
66,LBN,2005,27.6644097648603,21.21356736707064,Lower middle income
67,LBN,2010,26.655784704716,20.44013551570092,Lower middle income
68,LBN,2015,30.5426319824003,23.420639971480234,Lower middle income
69,LBN,2018,29.3356224582165,22.49508334216466,Lower middle income
70,LBR,1990,16.5115917903459,12.661385793489462,Low income
71,LBR,1995,19.3668125599204,14.850820473573044,Low income
72,LBR,2000,19.4623124856321,14.924051535607434,Low income
73,LBR,2005,15.7700318759066,12.092744303018948,Low income
74,LBR,2010,12.116850774712,9.291419277363108,Low income
75,LBR,2015,13.0819461529426,10.031471785107138,Low income
76,LBR,2018,9.526852828199273,7.305362232014109,Low income
77,MAR,1990,72.7934165946488,55.8193021262754,Lower middle income
78,MAR,1995,26.4350813383756,20.2708962017305,Lower middle income
79,MAR,2000,28.6633834892637,21.979598400470213,Lower middle income
80,MAR,2005,38.4149287320064,29.457258820419685,Lower middle income
81,MAR,2010,42.1982005889188,32.358339779193535,Lower middle income
82,MAR,2015,31.0264759329973,23.79166022198912,Lower middle income
83,MAR,2018,38.4939036559824,29.517818213673117,Lower middle income
84,OMN,1990,35.5958067819314,27.295505364907072,High income
85,OMN,1995,37.9151566724211,29.0740246092326,High income
86,OMN,2000,77.7667039481524,59.63290838811432,High income
87,OMN,2005,42.5349261545639,32.61654700399038,High income
88,OMN,2010,50.3505619715122,38.60971722987104,High income
89,OMN,2015,41.1507248933713,31.555116561285192,High income
90,OMN,2018,43.0560358195541,33.01614327507883,High income
91,PAK,1990,10.8826529422615,8.345014163879078,Lower middle income
92,PAK,1995,11.1606236358499,8.558167095195149,Lower middle income
93,PAK,2000,11.8935024386565,9.1201517530057,Lower middle income
94,PAK,2005,12.4058625190176,9.513038685108038,Lower middle income
95,PAK,2010,13.4056023708858,10.279657198837908,Lower middle income
96,PAK,2015,13.0312676475612,9.992610594967584,Lower middle income
97,PAK,2018,11.1505935545268,8.55047584829513,Lower middle income
98,PSE,1990,31.8231626993777,24.40257397481141,Lower middle income
99,PSE,1995,30.6090132085769,23.47154229057452,Lower middle income
100,PSE,2000,31.7500572276548,24.3465153831958,Lower middle income
101,PSE,2005,33.8126060021561,25.928114909361337,Lower middle income
102,PSE,2010,37.0201512921349,28.387718373532294,Lower middle income
103,PSE,2015,38.1107744466483,29.22402783962996,Lower middle income
104,PSE,2018,37.7415234964758,28.94087956452058,Lower middle income
105,QAT,1990,34.264401775788,26.27456004090621,High income
106,QAT,1995,33.64732484593,25.80137434370635,High income
107,QAT,2000,33.9122957255269,26.00455878365709,High income
108,QAT,2005,36.2326662537043,27.783860671333027,High income
109,QAT,2010,37.7113999147984,28.917780259865875,High income
110,QAT,2015,38.700251293545,29.676049296413588,High income
111,QAT,2018,38.4363266870017,29.473667157473272,High income
112,SAU,1990,30.2992903688385,23.234041242052,High income
113,SAU,1995,30.3462489874245,23.27004995603888,High income
114,SAU,2000,41.0259477548211,31.4594352054564,High income
115,SAU,2005,42.4042976264454,32.5163786973156,High income
116,SAU,2010,54.0395424066536,41.438493829185305,High income
117,SAU,2015,60.2460357419871,46.197744635599065,High income
118,SAU,2018,56.015554203831,42.95373524347328,High income
119,SDN,1990,19.8553984236615,15.225476908435263,Low income
120,SDN,1995,20.9389523303804,16.056365548077636,Low income
121,SDN,2000,21.0948970641936,16.175946776970807,Low income
122,SDN,2005,23.2386203017183,17.819792342523023,Low income
123,SDN,2010,28.1260249916378,21.567542232037717,Low income
124,SDN,2015,27.2831872768519,20.921239101261023,Low income
125,SDN,2018,22.2506371666639,17.062189090866877,Low income
126,SYR,1990,32.337790821507,24.797200082166352,Low income
127,SYR,1995,31.9992104403429,24.53757055144286,Low income
128,SYR,2000,32.740775346462,25.106215869623306,Low income
129,SYR,2005,34.2970138402706,26.299567558968626,Low income
130,SYR,2010,36.1858296898583,27.74794555111777,Low income
131,SYR,2015,38.6931699478921,29.670619193102727,Low income
132,SYR,2018,38.1914411666246,29.285884532508742,Low income
133,TUN,1990,9.948362041984693,7.628583084310618,Lower middle income
134,TUN,1995,10.8689061216145,8.334472854364188,Lower middle income
135,TUN,2000,10.3923691025814,7.969055690503264,Lower middle income
136,TUN,2005,13.9923548957509,10.729589596449912,Lower middle income
137,TUN,2010,18.5393468125111,14.216304844076134,Lower middle income
138,TUN,2015,15.6774451021385,12.02174709833164,Lower middle income
139,TUN,2018,15.2514436675144,11.695081530236056,Lower middle income
140,YEM,1990,43.3080465628555,33.20938964923573,Low income
141,YEM,1995,35.5540804729891,27.263508880136555,Low income
142,YEM,2000,46.3709350212396,35.55806765111691,Low income
143,YEM,2005,40.0396286111969,30.70310793238079,Low income
144,YEM,2010,44.2116474248824,33.90228705505347,Low income
145,YEM,2015,31.3295610271045,24.02407132768221,Low income
146,YEM,2018,28.8942253345938,22.156612082622548,Low income
147,EMR,1990,32.337790821507,24.797200082166352,
148,EMR,1995,30.3462489874245,23.27004995603888,
149,EMR,2000,32.740775346462,25.106215869623306,
150,EMR,2005,34.2970138402706,26.299567558968626,
151,EMR,2010,36.1858296898583,27.74794555111777,
152,EMR,2015,31.3295610271045,24.02407132768221,
153,EMR,2018,37.7415234964758,28.94087956452058,
