index,iso3,year,median,emissions,income_group
0,AFG,1990,63.0475435262435,9.54665904074379,Low income
1,AFG,1995,33.0697631207782,5.007423531748234,Low income
2,AFG,2000,27.9409239787961,4.230814708869305,Low income
3,AFG,2005,34.1792995479675,5.175429537553239,Low income
4,AFG,2010,14.3446653173191,2.172069222348458,Low income
5,AFG,2015,16.2549474026337,2.4613241357067945,Low income
6,AFG,2018,21.1958084444979,3.209469314665872,Low income
7,ARE,1990,284.198564766425,43.03334667693208,High income
8,ARE,1995,363.834022547171,55.09174769409263,High income
9,ARE,2000,315.484320195247,47.77063576396429,High income
10,ARE,2005,37.703102389753,5.709003763856398,High income
11,ARE,2010,80.8235224709296,12.23829777254816,High income
12,ARE,2015,160.250300117129,24.26510044373568,High income
13,ARE,2018,182.97228709186,27.70566371144944,High income
14,BHR,1990,38.0967150547129,5.768604593584628,High income
15,BHR,1995,46.3868554768132,7.023897656299055,High income
16,BHR,2000,50.1940078092503,7.60037666247668,High income
17,BHR,2005,61.9203366781336,9.37597737980299,High income
18,BHR,2010,56.53488268304,8.560511935865916,High income
19,BHR,2015,62.2524458251208,9.426265346839791,High income
20,BHR,2018,63.4737496041235,9.61119516505638,High income
21,DJI,1990,506.886747177388,76.7527912576001,Lower middle income
22,DJI,1995,8.06266662916261,1.2208489809878025,Lower middle income
23,DJI,2000,8.0929589070474,1.225435837705117,Lower middle income
24,DJI,2005,15.1247525528414,2.2901900315512447,Lower middle income
25,DJI,2010,584.654991620852,88.5284588312294,Lower middle income
26,DJI,2015,584.876336344959,88.56197484935367,Lower middle income
27,DJI,2018,584.928990815016,88.56994778920972,Lower middle income
28,EGY,1990,43.7873211201737,6.630276164016701,Lower middle income
29,EGY,1995,42.9384905475608,6.501746238711656,Lower middle income
30,EGY,2000,36.8472643147877,5.579412762545153,Lower middle income
31,EGY,2005,79.201626328019,11.992710258588636,Lower middle income
32,EGY,2010,85.6301859685681,12.96612275936058,Lower middle income
33,EGY,2015,111.141602328822,16.829061424630225,Lower middle income
34,EGY,2018,106.419440032042,16.114031609651796,Lower middle income
35,IRN,1990,15.1580387324093,2.2952302248614163,Upper middle income
36,IRN,1995,17.8917776444535,2.709172970923149,Upper middle income
37,IRN,2000,23.527912390937,3.56259649423568,Upper middle income
38,IRN,2005,34.6006695809895,5.23923338795343,Upper middle income
39,IRN,2010,20.7663768006767,3.144444775158465,Upper middle income
40,IRN,2015,24.9359266448112,3.775798012557312,Upper middle income
41,IRN,2018,27.9789229753014,4.236568516920138,Upper middle income
43,IRQ,1995,28.3439518897358,4.291841195143794,Upper middle income
44,IRQ,2000,30.8039421947147,4.6643329271237,Upper middle income
45,IRQ,2005,65.9438799865981,9.985222307570684,Upper middle income
46,IRQ,2010,10.1334121202264,1.5344012632446813,Upper middle income
47,IRQ,2015,33.9063679737676,5.134102238587889,Upper middle income
48,IRQ,2018,42.0913614156112,6.373473945551848,Upper middle income
49,JOR,1990,41.5316372445636,6.288720511571819,Lower middle income
50,JOR,1995,30.1934438929627,4.571891274272412,Lower middle income
51,JOR,2000,31.833695281071,4.820258139459771,Lower middle income
52,JOR,2005,63.5083722418517,9.616437724861184,Lower middle income
53,JOR,2010,62.6134474440897,9.48092821198406,Lower middle income
54,JOR,2015,34.5820895710655,5.236420002850738,Lower middle income
55,JOR,2018,23.7986602642243,3.603593137208843,Lower middle income
56,KWT,1990,31.9619666023055,4.839680982921098,High income
57,KWT,1995,117.026686693818,17.72018089917792,High income
58,KWT,2000,193.263014715567,29.263885688231152,High income
59,KWT,2005,45.4248170455796,6.878225797041663,High income
60,KWT,2010,182.366004248179,27.613860363259263,High income
61,KWT,2015,370.702567573015,56.131782781905926,High income
62,KWT,2018,356.956911255004,54.0504155022327,High income
63,LBN,1990,79.4396796416726,12.028756291342065,Lower middle income
64,LBN,1995,99.4834840774901,15.06378915901355,Lower middle income
65,LBN,2000,75.614722808966,11.449581327733627,Lower middle income
66,LBN,2005,167.339610239615,25.338563782482503,Lower middle income
67,LBN,2010,81.3731147666598,12.321517037967626,Lower middle income
68,LBN,2015,48.5611997143818,7.353136860751692,Lower middle income
69,LBN,2018,62.0010527406943,9.38819940599593,Lower middle income
70,LBR,1990,3.71909471642579,0.563145321961193,Low income
71,LBR,1995,2.48882693114059,0.3768581739133081,Low income
72,LBR,2000,2.4719457175921,0.3743020205577957,Low income
73,LBR,2005,16.4816968140679,2.495658531586161,Low income
74,LBR,2010,6.79392249394842,1.0287357440336695,Low income
75,LBR,2015,4.35989237535151,0.6601749034757256,Low income
76,LBR,2018,4.36410103687779,0.660812179004035,Low income
77,MAR,1990,33.0142473207016,4.999017329300636,Lower middle income
78,MAR,1995,26.9311557393273,4.07791560204894,Lower middle income
79,MAR,2000,36.6546651805616,5.550249401640637,Lower middle income
80,MAR,2005,57.5770169215928,8.718311902267581,Lower middle income
81,MAR,2010,63.1102764449792,9.556158059298747,Lower middle income
82,MAR,2015,73.4663023460829,11.124267501243873,Lower middle income
