index,iso3,year,median,emissions,income_group
0,AFG,1990,39.8362824526759,684.4892735837685,Low income
1,AFG,1995,25.2745323099549,434.2811426132064,Low income
2,AFG,2000,24.6309276494384,423.2223675612067,Low income
3,AFG,2005,17.6232551292225,302.8126210299182,Low income
4,AFG,2010,15.7735743150045,271.03037130844945,Low income
5,AFG,2015,11.5523555550128,198.4990309129852,Low income
6,AFG,2018,9.0480616345748,155.46885287171796,Low income
7,AFG,2020,9.215478542070493,158.3455037623602,Low income
8,ARE,1990,110.595780038535,1900.31851566315,High income
9,ARE,1995,137.951587321228,2370.3612882906523,High income
10,ARE,2000,68.0667094576322,1169.5602511916234,High income
11,ARE,2005,47.5698517467874,817.3717842604276,High income
12,ARE,2010,25.4924772046503,438.0259936250589,High income
13,ARE,2015,27.8161870816854,477.9532756860973,High income
14,ARE,2018,28.719956659016,493.4823497709853,High income
15,ARE,2020,28.3246824441726,486.6905272532599,High income
16,BHR,1990,37.2620200767542,640.2568584280136,High income
17,BHR,1995,44.9233661407274,771.898389191651,High income
18,BHR,2000,41.3677690135368,710.8041317734679,High income
19,BHR,2005,43.2237333005209,742.6943476364652,High income
20,BHR,2010,41.107058075487,706.3244506984818,High income
21,BHR,2015,41.7292491740966,717.0152859596162,High income
22,BHR,2018,38.6886476680134,664.7699711858527,High income
23,BHR,2020,38.6178169822459,663.5529187486421,High income
24,DJI,1990,15.4616504916943,265.67072181091635,Lower middle income
25,DJI,1995,19.0263858374522,326.9219972087869,Lower middle income
26,DJI,2000,25.670697991315,441.0882828069515,Lower middle income
27,DJI,2005,28.920232884692,496.9236078349605,Lower middle income
28,DJI,2010,26.6715969372668,458.2862879988061,Lower middle income
29,DJI,2015,27.8174276014719,477.9745909905194,Lower middle income
30,DJI,2018,22.4638473534062,385.986382516896,Lower middle income
31,DJI,2020,22.6487730770929,389.1638796747604,Lower middle income
32,EGY,1990,15.9323366996774,273.7583153500722,Lower middle income
33,EGY,1995,22.6113553402099,388.52094720312175,Lower middle income
34,EGY,2000,28.46443936718,489.09190882849305,Lower middle income
35,EGY,2005,29.0684110159754,499.4696873182473,Lower middle income
36,EGY,2010,42.7499972989618,734.5543508392519,Lower middle income
37,EGY,2015,45.2762227356564,777.9613684525575,Lower middle income
38,EGY,2018,30.79427059184,529.1243713062557,Lower middle income
39,EGY,2020,29.6096759448254,508.7700038928432,Lower middle income
40,IRN,1990,29.8375932776045,512.6862069104427,Upper middle income
41,IRN,1995,28.6885495995332,492.9426961184057,Upper middle income
42,IRN,2000,28.8472006760402,495.66872760090064,Upper middle income
43,IRN,2005,32.0106013310823,550.0240459968002,Upper middle income
44,IRN,2010,22.8890199138479,393.29193512186646,Upper middle income
45,IRN,2015,16.2133750248526,278.5872729536562,Upper middle income
46,IRN,2018,15.8730211427102,272.73912229286543,Upper middle income
47,IRN,2020,15.98418332173,274.6491729924417,Upper middle income
48,IRQ,1990,171.961712230432,2954.74226614042,Upper middle income
49,IRQ,1995,41.0218338506124,704.8600804263448,Upper middle income
50,IRQ,2000,35.5562462583017,610.9472991517982,Upper middle income
51,IRQ,2005,33.1672109792492,569.8975595163971,Upper middle income
52,IRQ,2010,58.8067485665505,1010.4504268429196,Upper middle income
53,IRQ,2015,60.586244235641,1041.0267161673114,Upper middle income
54,IRQ,2018,52.667768364685,904.9670373245336,Upper middle income
55,IRQ,2020,53.9206130311842,926.4941147244914,Upper middle income
56,JOR,1990,52.6847972431396,905.2596370332836,Lower middle income
57,JOR,1995,54.1207344006009,929.9327119616548,Lower middle income
58,JOR,2000,56.1048033056023,964.0240929819066,Lower middle income
59,JOR,2005,57.0286709848329,979.8985038884796,Lower middle income
60,JOR,2010,56.2078265756798,965.7942963983862,Lower middle income
61,JOR,2015,55.5901200910996,955.1805182824044,Lower middle income
62,JOR,2018,56.0357190779618,962.8370491645044,Lower middle income
63,JOR,2020,56.4128033843565,969.3163225071054,Lower middle income
64,KWT,1990,11.6922572870955,200.9029006786984,High income
65,KWT,1995,35.7412124069275,614.1254909135638,High income
66,KWT,2000,29.731275863533,510.8594016704317,High income
67,KWT,2005,41.4022202731262,711.3960925739871,High income
68,KWT,2010,24.3627184320099,418.6138468583976,High income
69,KWT,2015,29.8872277236173,513.53905370749,High income
70,KWT,2018,27.2788566276233,468.7205634566784,High income
71,KWT,2020,26.8870997197448,461.9891772733985,High income
72,LBN,1990,15.4789615278765,265.96816971146814,Lower middle income
73,LBN,1995,20.2722044421014,348.3283488864695,Lower middle income
74,LBN,2000,48.7687107762113,837.9712502661865,Lower middle income
75,LBN,2005,54.4778031688206,936.068067138647,Lower middle income
76,LBN,2010,57.1392862070215,981.7991564700332,Lower middle income
77,LBN,2015,25.7051815687878,441.680798911409,Lower middle income
78,LBN,2018,19.8606381729719,341.25658718474193,Lower middle income
79,LBN,2020,19.2918330643224,331.48305984587046,Lower middle income
80,LBR,1990,23.9718002224956,411.8968716592438,Low income
81,LBR,1995,23.649680125781,406.3620240923595,Low income
82,LBR,2000,23.6960881623535,407.1594329188406,Low income
83,LBR,2005,24.1682917583105,415.2730990663839,Low income
84,LBR,2010,25.2241059217848,433.4146882233168,Low income
85,LBR,2015,23.8812107232088,410.3403122429679,Low income
86,LBR,2018,23.829374868944,409.4496396187476,Low income
87,LBR,2020,24.2174884307604,416.118423793358,Low income
88,MAR,1990,19.094393144396,328.0905367727798,Lower middle income
89,MAR,1995,16.8579034154797,289.66192005278145,Lower middle income
90,MAR,2000,17.9013316291021,307.590686895613,Lower middle income
91,MAR,2005,17.1971837145375,295.4916238088797,Lower middle income
92,MAR,2010,22.5010786002478,386.6261106123953,Lower middle income
93,MAR,2015,25.2030910965599,433.0535997490152,Lower middle income
94,MAR,2018,25.069189513029,430.75282788980206,Lower middle income
95,MAR,2020,25.3609414614648,435.7658729571652,Lower middle income
96,OMN,1990,25.102932544481,431.3326195185649,High income
97,OMN,1995,29.3749231858207,504.7363507608322,High income
98,OMN,2000,32.5470492514484,559.2415940389179,High income
99,OMN,2005,47.3243491223948,813.1534209321469,High income
100,OMN,2010,65.0543478513413,1117.8001701621952,High income
101,OMN,2015,48.4818132443765,833.0416164984806,High income
102,OMN,2018,42.3402681897245,727.5141562457644,High income
103,OMN,2020,42.7630975521713,734.779446712939,High income
104,PAK,1990,22.8713007142219,392.9874739288599,Lower middle income
105,PAK,1995,31.2770688161923,537.4200802812844,Lower middle income
106,PAK,2000,19.0074228924115,326.5961652868113,Lower middle income
107,PAK,2005,21.1137039895003,362.78746450812434,Lower middle income
108,PAK,2010,26.534358732305,455.928184444996,Lower middle income
109,PAK,2015,26.7844312257521,460.2250698179278,Lower middle income
110,PAK,2018,28.850473555226,495.7249640406105,Lower middle income
111,PAK,2020,28.9119143341545,496.78067384955546,Lower middle income
112,PSE,1990,34.8052629868524,598.0434847821075,Lower middle income
113,PSE,1995,40.757166665576,700.312420904093,Lower middle income
114,PSE,2000,38.7562170473996,665.9309860337495,Lower middle income
