index,iso3,year,median,emissions
0,AFG,1990,166.53012950763,113.11559046805768
1,AFG,1995,145.437572663329,98.78847123156623
2,AFG,2000,71.5200536230887,48.579996423483
3,AFG,2005,48.3810639192028,32.8628376671185
4,AFG,2010,51.9722647394554,35.30216082427508
5,AFG,2015,44.6294511001819,30.31455465979856
6,AFG,2018,40.9693176951378,27.828409044422354
7,ARE,1990,53.86840174161,36.590111882988595
8,ARE,1995,30.3801582074815,20.63572246243181
9,ARE,2000,7.50452985124402,5.0974519014575
10,ARE,2005,17.9376059456764,12.184118838600694
11,ARE,2010,16.5851024545059,11.265430842223132
12,ARE,2015,40.393909877737,27.437563284452857
13,ARE,2018,37.7890384836482,25.66820439001804
14,BHR,1990,14.168106313973,9.62368621376616
15,BHR,1995,14.8001761632446,10.053019658883894
16,BHR,2000,14.8278331189277,10.07180564603164
17,BHR,2005,15.2458954883487,10.355774510460854
18,BHR,2010,15.866322496426,10.77719955569736
19,BHR,2015,15.9607206904302,10.841319528974713
20,BHR,2018,15.9929198085145,10.863190779933474
21,DJI,1990,137.517158772328,93.4085300961038
22,DJI,1995,117.842489174238,80.04451077160115
23,DJI,2000,126.814035812442,86.13843382560123
24,DJI,2005,47.9407753298802,32.56377164282113
25,DJI,2010,30.4160224853239,20.66008327315626
26,DJI,2015,57.4083563611294,38.99462605829714
27,DJI,2018,80.6249018155103,54.76446455818537
28,EGY,1990,19.3264699002734,13.127504679760706
29,EGY,1995,19.5215330811953,13.260001345401909
30,EGY,2000,21.6643889501027,14.71553619435726
31,EGY,2005,21.5114660762092,14.611663332265097
32,EGY,2010,23.3254133775878,15.843787036726514
33,EGY,2015,21.8134460702896,14.816783243244211
34,EGY,2018,21.6740548581083,14.72210176237006
35,IRN,1990,4.26437572279102,2.896577209705801
36,IRN,1995,5.26363487991921,3.5753239921851234
37,IRN,2000,6.37240083683772,4.328453268422021
38,IRN,2005,20.8548671221026,14.165668492688193
39,IRN,2010,45.5498940089689,30.93976550559212
40,IRN,2015,22.6980978277254,15.41768294948248
41,IRN,2018,51.1659721265562,34.7544865669633
42,IRQ,1990,66.3287657645273,45.053814145555165
43,IRQ,1995,90.459429082934,61.44456720458292
44,IRQ,2000,18.9281554086187,12.856949561304251
45,IRQ,2005,16.189825467428,10.996938948750469
46,IRQ,2010,20.3949255783734,13.853253199110132
47,IRQ,2015,6.41733226730491,4.35897294256686
48,IRQ,2018,9.15928421209043,6.221443801062425
49,JOR,1990,7.4057150901895,5.030331975011218
50,JOR,1995,7.1957486691997,4.887712283553896
51,JOR,2000,12.3521954280631,8.39022874451186
52,JOR,2005,16.0648312370786,10.91203661778564
53,JOR,2010,26.3524357661702,17.89989199417111
54,JOR,2015,26.4388813259359,17.958610140641962
55,JOR,2018,23.5279708033705,15.981374168189413
56,KWT,1990,2.22404801278612,1.510684612684972
57,KWT,1995,6.70445277466678,4.553999547192411
58,KWT,2000,22.1308957223723,15.032410919421386
59,KWT,2005,19.1761165095243,13.02537713909438
60,KWT,2010,21.7469155109647,14.771592360822773
61,KWT,2015,28.522395838324,19.37383737318158
62,KWT,2018,19.8264388258457,13.467108572455691
63,LBN,1990,18.5345642465857,12.589602764493337
64,LBN,1995,18.8676731562271,12.815866991367256
65,LBN,2000,19.5271900778767,13.263843860397749
66,LBN,2005,19.6860017949344,13.37171671920919
67,LBN,2010,23.3018639557254,15.827791091926477
68,LBN,2015,24.4004558608907,16.574009643510006
69,LBN,2018,25.5743604055082,17.371384305441445
70,LBR,1990,4.97000749618168,3.3758775917814057
71,LBR,1995,154.608057342594,105.01752294995697
72,LBR,2000,142.261057281745,96.63082315862528
73,LBR,2005,42.6369263461085,28.961132220594198
74,LBR,2010,6.59174304710652,4.477441464747104
75,LBR,2015,12.2281150451103,8.30594714439117
76,LBR,2018,10.5802469735846,7.18663275680734
77,MAR,1990,20.1171942389808,13.66460418682771
78,MAR,1995,22.5002822207347,15.283316698434046
79,MAR,2000,20.1656243519245,13.697500341044716
80,MAR,2005,22.0122381747184,14.951812780177475
81,MAR,2010,21.9331465306528,14.898089780945915
82,MAR,2015,23.5525690766424,15.99808254530935
83,MAR,2018,23.5818036778165,16.017940148156857
84,OMN,1990,12.9538754803604,8.798919920034802
85,OMN,1995,14.7266406911843,10.003070689486936
86,OMN,2000,17.9692847342011,12.205636655706098
87,OMN,2005,19.5883063484349,13.305357087174407
88,OMN,2010,32.5569399655169,22.114301471577352
89,OMN,2015,28.7258428649181,19.51202876599562
90,OMN,2018,28.2415725145074,19.183088130479153
91,PAK,1990,33.7390535276399,22.917252108649404
92,PAK,1995,36.5566228939932,24.831086100744884
93,PAK,2000,34.6534545074992,23.538358974218827
94,PAK,2005,58.2168528714711,39.543797312946744
95,PAK,2010,62.1381105843521,42.207311614421165
96,PAK,2015,73.7219339906532,50.075623663151184
97,PAK,2018,80.4599904500631,54.652448513205364
98,PSE,1990,11.7536997669756,7.983700566718177
99,PSE,1995,11.8604220684602,8.056191690001592
100,PSE,2000,12.1139246722542,8.228383333628665
101,PSE,2005,12.4629090883583,8.465430998267374
102,PSE,2010,13.0985280439911,8.897175173880955
103,PSE,2015,12.8606037521787,8.735565098667383
104,PSE,2018,13.0844482410271,8.887611467717658
105,QAT,1990,14.8572668757799,10.091798525373497
106,QAT,1995,15.0580169049012,10.22815798265414
107,QAT,2000,15.4640918720724,10.503984404105177
108,QAT,2005,16.0294439449013,10.887999799574208
109,QAT,2010,16.4437796708996,11.169437341458552
110,QAT,2015,15.8871431191858,10.791341963706955
111,QAT,2018,16.0125802897575,10.876545161817782
112,SAU,1990,13.6542274946027,9.274634025708885
113,SAU,1995,43.6406088977095,29.642883593769177
114,SAU,2000,31.5584292280814,21.43606305317429
115,SAU,2005,20.6843773468465,14.049863312845485
116,SAU,2010,26.2306281920483,17.817154199448808
117,SAU,2015,21.2892451740535,14.460719784475842
118,SAU,2018,24.5169348633382,16.653128005922472
119,SDN,1990,35.2152737177329,23.91997467277007
120,SDN,1995,35.8631223448881,24.360025852765236
121,SDN,2000,36.0580498792724,24.492430380495776
122,SDN,2005,36.4391561380516,24.75129680677155
123,SDN,2010,36.8114658046412,25.004188147802537
124,SDN,2015,35.9326103320982,24.407225568077703
125,SDN,2018,36.1997327434767,24.58866846600655
126,SYR,1990,11.7154374012457,7.957710854796142
127,SYR,1995,12.1770493287297,8.271260756539649
128,SYR,2000,12.5097606393753,8.497254914295672
129,SYR,2005,12.9416586707645,8.790621652116787
130,SYR,2010,13.5041229231752,9.172675495566754
131,SYR,2015,13.4751476786991,9.152994060756363
132,SYR,2018,13.7288504877001,9.325321693770293
133,TUN,1990,1.32675078892093,0.9011954733745416
134,TUN,1995,1.37659435893804,0.9350517183086636
135,TUN,2000,1.37800330608149,0.9360087456558521
136,TUN,2005,1.45446709050964,0.987946771228673
137,TUN,2010,1.49759164587079,1.0172391254577342
138,TUN,2015,1.42888653749272,0.97057118059193
139,TUN,2018,1.48829835409899,1.010926657021739
140,YEM,1990,7.82388913591898,5.3143766955729665
141,YEM,1995,6.5728174410072,4.46458624680414
142,YEM,2000,13.1626096242143,8.940702587247563
143,YEM,2005,16.430106679289,11.160149961907052
144,YEM,2010,22.2680073942658,15.125544022555045
145,YEM,2015,19.6112329899184,13.320930008402073
146,YEM,2018,19.8633810623616,13.492201586609118
147,EMR,1990,14.168106313973,9.62368621376616
