index,iso3,year,median,emissions
0,AFG,1990,74.9394277989168,29.22637684157755
1,AFG,1995,58.8192778782561,22.93951837251988
2,AFG,2000,52.5336998024055,20.488142922938145
3,AFG,2005,48.1750055788339,18.78825217574522
4,AFG,2010,59.7958685064959,23.3203887175334
5,AFG,2015,81.2978826402669,31.706174229704096
6,AFG,2018,64.3106927835214,25.08117018557335
7,ARE,1990,118.440015378629,46.19160599766531
8,ARE,1995,115.834638894066,45.17550916868574
9,ARE,2000,109.953212926144,42.88175304119616
10,ARE,2005,81.3507259219112,31.726783109545366
11,ARE,2010,87.3335071141883,34.06006777453343
12,ARE,2015,116.082656257844,45.272235940559156
13,ARE,2018,103.748335679953,40.46185091518167
14,BHR,1990,93.9236640562024,36.63022898191893
15,BHR,1995,102.587008796557,40.00893343065723
16,BHR,2000,101.128115643609,39.43996510100751
17,BHR,2005,100.863595995745,39.33680243834055
18,BHR,2010,105.400708461028,41.106276299800925
19,BHR,2015,118.849698612297,46.35138245879583
20,BHR,2018,115.319315249049,44.974532947129106
21,DJI,1990,33.3647851527455,13.012266209570743
22,DJI,1995,34.5530860331889,13.47570355294367
23,DJI,2000,39.6701606423945,15.471362650533855
24,DJI,2005,80.3752416677309,31.34634425041505
25,DJI,2010,92.0161885249931,35.88631352474731
26,DJI,2015,216.031667079195,84.25235016088605
27,DJI,2018,145.225624575442,56.63799358442238
28,EGY,1990,79.0627326736181,30.83446574271106
29,EGY,1995,81.9029395794343,31.942146435979378
30,EGY,2000,84.7014473698463,33.03356447424006
31,EGY,2005,87.0984252308386,33.968385840027054
32,EGY,2010,88.321433754831,34.445359164384094
33,EGY,2015,82.7660623124212,32.27876430184427
34,EGY,2018,82.5607763929483,32.198702793249836
35,IRN,1990,135.545345970805,52.86268492861394
36,IRN,1995,145.146925083201,56.6073007824484
37,IRN,2000,154.617711901582,60.30090764161698
38,IRN,2005,161.66207667784,63.0482099043576
39,IRN,2010,165.243364747286,64.44491225144154
40,IRN,2015,155.787092148858,60.75696593805462
41,IRN,2018,155.527549524376,60.65574431450664
42,IRQ,1990,93.0800210382445,36.30120820491535
43,IRQ,1995,93.5996095850973,36.50384773818795
44,IRQ,2000,96.6640219920518,37.69896857690021
45,IRQ,2005,99.0722603048812,38.638181518903664
46,IRQ,2010,100.207664520676,39.08098916306364
47,IRQ,2015,96.7484067814882,37.7318786447804
48,IRQ,2018,95.5429065480104,37.261733553724056
49,JOR,1990,148.242448252173,57.814554818347474
50,JOR,1995,156.71344681131,61.1182442564109
51,JOR,2000,157.8831169291,61.574415602349006
52,JOR,2005,161.018706881965,62.79729568396635
53,JOR,2010,163.967802542552,63.94744299159528
54,JOR,2015,160.719404221695,62.68056764646104
55,JOR,2018,162.312443017843,63.301852776958775
56,KWT,1990,51.7139731941589,20.16844954572197
57,KWT,1995,53.8058357769154,20.984275952997006
58,KWT,2000,53.8737394098742,21.010758369850937
59,KWT,2005,53.9933655108146,21.057412549217695
60,KWT,2010,54.7490401901902,21.35212567417418
61,KWT,2015,55.7682804708817,21.749629383643864
62,KWT,2018,55.7190672776601,21.73043623828744
63,LBN,1990,476.567542555701,185.86134159672338
64,LBN,1995,462.940664260029,180.5468590614113
65,LBN,2000,371.355717185699,144.8287297024226
66,LBN,2005,306.47871926644,119.52670051391159
67,LBN,2010,180.79131658893,70.5086134696827
68,LBN,2015,246.150250681979,95.99859776597182
69,LBN,2018,225.439431623995,87.92137833335806
70,LBR,1990,56.691950057598,22.10986052246322
71,LBR,1995,70.0376050421673,27.314665966445247
72,LBR,2000,64.1102895147151,25.003012910738892
73,LBR,2005,60.3604142761303,23.540561567690816
74,LBR,2010,56.9734769235281,22.21965600017596
75,LBR,2015,52.0930658748089,20.316295691175473
76,LBR,2018,50.399293754803,19.65572456437317
77,MAR,1990,47.6002091341094,18.56408156230267
78,MAR,1995,46.9267300498378,18.301424719436742
79,MAR,2000,64.314240553418,25.08255381583302
80,MAR,2005,65.3664294764023,25.492907495796896
81,MAR,2010,77.9084697754147,30.384303212411734
82,MAR,2015,76.7221116521104,29.921623544323058
83,MAR,2018,84.2859225987775,32.871509813523225
84,OMN,1990,82.2889004456307,32.09267117379597
85,OMN,1995,90.8290382331476,35.42332491092756
86,OMN,2000,99.72163700544408,38.89143843212319
87,OMN,2005,111.316875322727,43.41358137586353
88,OMN,2010,126.791687249693,49.44875802738027
89,OMN,2015,119.004163838716,46.41162389709924
90,OMN,2018,118.07579972468,46.0495618926252
91,PAK,1990,32.0532418907488,12.500764337392035
92,PAK,1995,33.1473920317325,12.927482892375677
93,PAK,2000,34.2824421223687,13.370152427723793
94,PAK,2005,37.0697724091702,14.457211239576377
95,PAK,2010,37.3252336382674,14.556841118924284
96,PAK,2015,33.3620644332168,13.011205128954552
97,PAK,2018,33.3774309452869,13.017198068661893
98,PSE,1990,78.3488292826447,30.55604342023143
99,PSE,1995,84.6741068816847,33.02290168385703
100,PSE,2000,85.6051966557669,33.386026695749095
101,PSE,2005,86.6809979417093,33.80558919726662
102,PSE,2010,91.48939952230772,35.68086581370001
103,PSE,2015,102.079168600889,39.81087575434671
104,PSE,2018,98.9521675630197,38.59134534957768
105,QAT,1990,101.874164083055,39.73092399239145
106,QAT,1995,111.299694729891,43.40688094465749
107,QAT,2000,110.100547474305,42.93921351497895
108,QAT,2005,110.844973672867,43.22953973241813
109,QAT,2010,114.52808075466,44.6659514943174
110,QAT,2015,124.329037377991,48.48832457741649
111,QAT,2018,121.297451599139,47.306006123664204
112,SAU,1990,79.829890417928,31.13365726299192
113,SAU,1995,83.780990436155,32.67458627010045
114,SAU,2000,84.3281229532163,32.887967951754355
115,SAU,2005,96.6144997751495,37.6796549123083
116,SAU,2010,77.1146249696598,30.074703738167322
117,SAU,2015,110.578187097046,43.12549296784794
118,SAU,2018,139.896543987118,54.55965215497602
119,SDN,1990,76.2424138872218,29.734541416016505
120,SDN,1995,78.1903976686561,30.494255090775876
121,SDN,2000,71.3237142654189,27.816248563513373
122,SDN,2005,76.661699200985,29.898062688384147
123,SDN,2010,76.7243996956685,29.922515881310712
124,SDN,2015,93.3614868848928,36.41097988510819
125,SDN,2018,81.0406790879935,31.605864844317463
126,SYR,1990,77.3974816992989,30.185017862726564
127,SYR,1995,83.1234627667921,32.41815047904892
128,SYR,2000,83.2996909064538,32.486879453516984
129,SYR,2005,86.5964758323661,33.77262557462278
130,SYR,2010,90.6659989863637,35.35973960468185
131,SYR,2015,96.8316317376805,37.76433637769539
132,SYR,2018,94.1746300448133,36.728105717477185
133,TUN,1990,52.4133758598381,20.441216585336857
134,TUN,1995,54.8915796472818,21.407716062439903
135,TUN,2000,57.6093605879058,22.467650629283263
136,TUN,2005,59.4569957163882,23.188228329391396
137,TUN,2010,60.7126174413729,23.677920802135432
138,TUN,2015,57.4094441194868,22.38968320659985
139,TUN,2018,57.3621009373147,22.371219365552733
140,YEM,1990,10.7275939912521,4.183761656588319
141,YEM,1995,10.5003415885317,4.095133219527363
142,YEM,2000,19.4203826039022,7.573949215521859
143,YEM,2005,29.0344203552925,11.323423938564074
144,YEM,2010,45.5190148728654,17.752415800417506
