index,year,median,emissions
815,1990,8.9095821,80.28924703344916
1643,1995,8.6067438,77.5602010684437
2471,2000,8.6286306,77.75743531268189
3299,2005,9.1446619,82.40768310855685
4127,2010,9.3140841,83.93444168332215
4955,2015,8.7895527,79.20759471354104
5783,2018,8.6738977,78.16536256825854
