index,year,median,emissions
803,1990,12.354703,38.36110572094
1631,1995,14.499819,45.021647998620004
2459,2000,16.577593,51.47309471314001
3287,2005,17.79969,55.2676814562
4115,2010,19.82688,61.5620658624
4943,2015,20.083941,62.36023512618
5771,2018,20.828527,64.67215976446
