index,year,median,emissions
803,1990,24.785944,19.006308006192
1631,1995,25.626541,19.650892916537998
2459,2000,25.939295,19.89071831331
3287,2005,26.0441,19.9710846738
4115,2010,26.864048,20.599835559264
4943,2015,25.944256,19.894522497407998
5771,2018,25.708652,19.713857109336
