index,year,median,emissions
803,1990,8.292201,74.7256792818615
1631,1995,8.0256262,72.3234240773113
2459,2000,8.0715771,72.73751343864166
3287,2005,8.5068588,76.6600812480162
4115,2010,8.6889095,78.30064232718425
4943,2015,8.2187014,74.0633331162361
5771,2018,8.1140814,73.1205435521061
