index,iso3,year,median,emissions
827,AFG,1990,76.6404820144196,29.889787985623645
1655,AFG,1995,60.2144899737573,23.483651089765345
2483,AFG,2000,53.654164641446,20.925124210163943
3311,AFG,2005,49.1649316425562,19.174323340596917
4139,AFG,2010,61.0532772521434,23.810778128335926
4967,AFG,2015,83.0548246473616,32.39138161247102
5795,AFG,2018,65.697036145116,25.62184409659524
18215,ARE,1990,121.692712727952,47.46015796390128
19043,ARE,1995,119.495083961136,46.60308274484304
19871,ARE,2000,113.384603415552,44.21999533206528
20699,ARE,2005,83.9315210138782,32.7332931954125
21527,ARE,2010,89.7014836697828,34.98357863121529
22355,ARE,2015,120.247337385946,46.89646158051894
23183,ARE,2018,107.577819790244,41.95534971819516
93563,BHR,1990,98.0383698535804,38.23496424289635
94391,BHR,1995,107.399852930775,41.88594264300225
95219,BHR,2000,105.86312087603,41.286617141651696
96047,BHR,2005,104.842388969434,40.88853169807926
96875,BHR,2010,109.494356955879,42.70279921279281
97703,BHR,2015,123.800046211767,48.282018022589135
98531,BHR,2018,119.813558873784,46.72728796077576
255851,DJI,1990,33.7611517954402,13.166849200221677
256679,DJI,1995,34.8845373657408,13.604969572638911
257507,DJI,2000,40.1610452056635,15.662807630208764
258335,DJI,2005,81.1589788677834,31.652001758435528
259163,DJI,2010,93.2317004713083,36.360363183810236
259991,DJI,2015,217.218217375713,84.71510477652808
260819,DJI,2018,146.190041404071,57.014116147587686
290627,EGY,1990,84.8781767690126,33.10248893991491
291455,EGY,1995,87.7286535370788,34.214174879460735
292283,EGY,2000,90.7491837963428,35.39218168057369
293111,EGY,2005,93.3363590467425,36.401180028229575
293939,EGY,2010,94.5865609821966,36.88875878305667
294767,EGY,2015,88.687561609173,34.58814902757747
295595,EGY,2018,88.4214457482227,34.484363841806854
452915,IRN,1990,146.416380060811,57.1023882237163
453743,IRN,1995,156.918091381902,61.198055638941774
454571,IRN,2000,167.23081970205,65.2200196837995
455399,IRN,2005,174.837881091174,68.18677362555786
456227,IRN,2010,179.192745447453,69.88517072450668
457055,IRN,2015,168.813805531578,65.83738415731541
457883,IRN,2018,168.590467619044,65.75028237142716
458711,IRQ,1990,100.403488727451,39.15736060370589
459539,IRQ,1995,101.100109729608,39.429042794547115
460367,IRQ,2000,104.43670735842,40.730315869783794
461195,IRQ,2005,107.031439333282,41.742261339979976
462023,IRQ,2010,108.211243662127,42.20238502822953
462851,IRQ,2015,104.473248549872,40.74456693445008
463679,IRQ,2018,102.931618452849,40.14333119661111
487691,JOR,1990,155.223693011542,60.53724027450137
488519,JOR,1995,164.130775641145,64.01100250004656
489347,JOR,2000,165.857535600757,64.68443888429523
490175,JOR,2005,169.285980437753,66.02153237072368
491003,JOR,2010,172.560682317717,67.29866610390964
491831,JOR,2015,169.38003819576,66.0582148963464
492659,JOR,2018,171.14689279419,66.74728818973409
534059,KWT,1990,52.75056647053,20.5727209235067
534887,KWT,1995,54.9516649298146,21.431149322627693
535715,KWT,2000,55.0383037791361,21.46493847386308
536543,KWT,2005,55.0337007379354,21.463143287794804
537371,KWT,2010,56.1159492521523,21.885220208339398
538199,KWT,2015,57.12049388299,22.276992614366097
539027,KWT,2018,56.9351568333892,22.204711165021788
545651,LBN,1990,478.153987520765,186.48005513309835
546479,LBN,1995,464.4447886341,181.133467567299
547307,LBN,2000,374.435919563952,146.03000862994128
548135,LBN,2005,307.537003709811,119.93943144682629
548963,LBN,2010,181.870769595747,70.92960014234133
549791,LBN,2015,248.586698196882,96.94881229678398
550619,LBN,2018,227.286417190404,88.64170270425755
551447,LBR,1990,55.8018905461676,21.762737313005363
552275,LBR,1995,68.9110424686946,26.875306562790897
553103,LBR,2000,63.1271231889064,24.619578043673496
553931,LBR,2005,59.4442553401077,23.183259582642002
554759,LBR,2010,56.0777092594019,21.87030661116674
555587,LBR,2015,51.2545204603972,19.98926297955491
556415,LBR,2018,49.5787822154519,19.335725064026242
597815,MAR,1990,54.3409915013215,21.192986685515383
598643,MAR,1995,53.6570754990804,20.926259444641357
599471,MAR,2000,73.5706629696461,28.692558558161977
600299,MAR,2005,74.7804333805328,29.16436901840779
601127,MAR,2010,89.1702405567104,34.776393817117054
601955,MAR,2015,87.6918335437209,34.19981508205115
602783,MAR,2018,96.2300314447279,37.529712263443884
