index,iso3,year,median,emissions
815,AFG,1990,3.75758178524425,2.4424281604087628
1643,AFG,1995,4.3241114742808,2.8106724582825198
2471,AFG,2000,4.98663944069523,3.2413156364518994
3299,AFG,2005,5.53961445905639,3.600749398386653
4127,AFG,2010,5.87589181822311,3.8193296818450215
4955,AFG,2015,3.89889103451207,2.5342791724328455
5783,AFG,2018,4.07660673342918,2.6497943767289667
18203,ARE,1990,22.5990661925656,14.68939302516764
19031,ARE,1995,24.8019389633412,16.121260326171782
19859,ARE,2000,26.7791158915637,17.406425329516402
20687,ARE,2005,31.6989673411688,20.604328771759718
21515,ARE,2010,30.7501803098656,19.98761720141264
22343,ARE,2015,24.4902418276169,15.918657187950984
23171,ARE,2018,25.9523171225935,16.869006129685776
93551,BHR,1990,27.2243332758489,17.695816629301785
94379,BHR,1995,27.5983545330469,17.938930446480484
95207,BHR,2000,27.7503466928336,18.037725350341837
96035,BHR,2005,27.9059540934744,18.13887016075836
96863,BHR,2010,27.3538624886999,17.780010617654934
97691,BHR,2015,26.0262793493472,16.91708157707568
98519,BHR,2018,26.5119668192081,17.232778432485265
255839,DJI,1990,31.0690110157046,20.19485716020799
256667,DJI,1995,32.2426972117573,20.957753187642243
257495,DJI,2000,33.0221031755521,21.464367064108863
258323,DJI,2005,30.1136902633819,19.573898671198236
259151,DJI,2010,31.8242363985547,20.685753659060556
259979,DJI,2015,21.1400226099652,13.74101469647738
260807,DJI,2018,22.9478082992845,14.916075394534925
290615,EGY,1990,21.4641732296615,13.951712599279976
291443,EGY,1995,21.1394579426511,13.740647662723214
292271,EGY,2000,21.3956906451498,13.90719891934737
293099,EGY,2005,21.4466605823536,13.94032937852984
293927,EGY,2010,21.6099382610751,14.046459869698817
294755,EGY,2015,19.2261766710766,12.49701483619979
295583,EGY,2018,19.4479485754249,12.641166574026183
452903,IRN,1990,4.88082176277453,3.172534145803444
453731,IRN,1995,4.95339223613569,3.2197049534881987
454559,IRN,2000,5.09945848073184,3.314648012475696
455387,IRN,2005,5.09717709160942,3.313165109546123
456215,IRN,2010,5.4278694760414,3.52811515942691
457043,IRN,2015,4.92341143287605,3.2002174313694325
457871,IRN,2018,4.94782758640414,3.216087931162691
458699,IRQ,1990,27.147351396091,17.64577840745915
459527,IRQ,1995,27.9122522937716,18.142963990951543
460355,IRQ,2000,30.6306851410647,19.909945341692055
461183,IRQ,2005,34.8647487549569,22.66208669072198
462011,IRQ,2010,31.6460234577618,20.569915247545172
462839,IRQ,2015,28.1842710524441,18.319776184088663
463667,IRQ,2018,27.5881042216254,17.93226774405651
487679,JOR,1990,34.1397188879583,22.190817277172897
488507,JOR,1995,35.8085208106143,23.27553852689929
