index,iso3,year,median,emissions
803,AFG,1990,3.50857173415838,2.280571627202947
1631,AFG,1995,4.04879949795765,2.631719673672473
2459,AFG,2000,4.58983121952962,2.9833902926942524
3287,AFG,2005,5.0673671602017,3.293788654131105
4115,AFG,2010,5.4705373464573,3.5558492751972453
4943,AFG,2015,3.57678455657255,2.3249099617721574
5771,AFG,2018,3.73550998019172,2.428081487124618
18191,ARE,1990,21.0084600378755,13.655499024619075
19019,ARE,1995,22.7524815490323,14.789113006870995
19847,ARE,2000,24.3891604320584,15.85295428083796
20675,ARE,2005,28.84110385326,18.746717504619
21503,ARE,2010,27.9732496913288,18.18261229936372
22331,ARE,2015,22.2605075066851,14.469329879345317
23159,ARE,2018,23.7308689384243,15.425064809975796
93539,BHR,1990,25.1719773660304,16.361785287919762
94367,BHR,1995,25.2499162713442,16.41244557637373
95195,BHR,2000,25.5237386929781,16.590430150435765
96023,BHR,2005,25.6423554809269,16.66753106260248
96851,BHR,2010,25.4473140166832,16.54075411084408
97679,BHR,2015,24.2985687120144,15.794069662809362
98507,BHR,2018,24.3930448861351,15.855479175987817
255827,DJI,1990,28.4101526380159,18.466599214710335
256655,DJI,1995,29.6281964278146,19.258327678079493
257483,DJI,2000,30.2358867216254,19.653326369056508
258311,DJI,2005,27.4733415561399,17.857672011490934
259139,DJI,2010,29.063704743068,18.8914080829942
259967,DJI,2015,19.5476420264283,12.705967317178395
260795,DJI,2018,21.3481547461275,13.876300584982873
290603,EGY,1990,19.4097548494134,12.616340652118708
291431,EGY,1995,19.1486194381555,12.446602634801074
292259,EGY,2000,19.4131009589064,12.618515623289161
293087,EGY,2005,19.4293648688994,12.62908716478461
293915,EGY,2010,19.5531657162409,12.709557715556585
294743,EGY,2015,17.374529413816,11.2934441189804
295571,EGY,2018,17.613856226124,11.449006546980598
452891,IRN,1990,4.66324285298089,3.0311078544375785
453719,IRN,1995,4.7324332593031,3.0760816185470152
454547,IRN,2000,4.87438950295169,3.168353176918598
455375,IRN,2005,4.8581496067506,3.1577972443878903
456203,IRN,2010,5.16085750389689,3.3545573775329784
457031,IRN,2015,4.68871801495328,3.0476667097196324
457859,IRN,2018,4.71322225889367,3.0635944682808853
458687,IRQ,1990,25.0097636640601,16.256346381639066
459515,IRQ,1995,25.7819110621762,16.758242190414528
460343,IRQ,2000,28.2947209756574,18.391568634177307
