year,median,score
1990,0.3575845735714286,0
1995,0.3816373828571429,0
2000,0.4109659742857143,0
2005,0.44346846357142855,0
2010,0.52055027,0
2015,0.5158503092857143,0
2018,0.5521777378571429,0
