year,median,score
1990,0.9096444666666667,1
1995,0.9130284745098038,1
2000,0.932935168627451,1
2005,0.9979424647058823,1
2010,1.1007056352941178,1
2015,1.1116160490196079,1
2018,1.138705556862745,1
